"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"8210","A3IH4TNZSWEZWG","1","""56""","""6""","""long""","""2-3""","""56""","""right""","""complex""","""tupabugorn"""
"8211","A3IH4TNZSWEZWG","2","""17""","""3""","""long""","""1-2""","""17""","""right""","""complex""","""kibagronan"""
"8212","A3IH4TNZSWEZWG","3","""38""","""18""","""short""","""4-5""","""18""","""left""","""simple""","""wugnum"""
"8213","A3IH4TNZSWEZWG","4","""8""","""16""","""short""","""3-3""","""8""","""left""","""complex""","""ratum"""
"8214","A3IH4TNZSWEZWG","5","""41""","""34""","""long""","""2-4""","""41""","""right""","""complex""","""tiburalex"""
"8215","A3IH4TNZSWEZWG","6","""36""","""13""","""short""","""1-5""","""13""","""left""","""simple""","""torun"""
"8216","A3IH4TNZSWEZWG","7","""32""","""35""","""long""","""5-5""","""32""","""left""","""complex""","""binivatrus"""
"8217","A3IIGRFFIIX80S","0","""35""","""7""","""long""","""3-5""","""35""","""right""","""complex""","""fepolopus"""
"8218","A3IIGRFFIIX80S","1","""21""","""27""","""short""","""5-5""","""27""","""left""","""simple""","""ratum"""
"8219","A3IIGRFFIIX80S","2","""11""","""39""","""short""","""3-4""","""11""","""right""","""complex""","""vatrus"""
"8220","A3IIGRFFIIX80S","3","""43""","""4""","""long""","""2-5""","""43""","""left""","""complex""","""pakuwugnum"""
"8221","A3IIGRFFIIX80S","4","""25""","""23""","""long""","""4-5""","""23""","""right""","""simple""","""tupabugorn"""
"8222","A3IIGRFFIIX80S","5","""18""","""9""","""short""","""2-4""","""18""","""right""","""complex""","""ralex"""
"8223","A3IIGRFFIIX80S","6","""55""","""44""","""short""","""1-2""","""55""","""left""","""complex""","""gronan"""
"8224","A3IIGRFFIIX80S","7","""37""","""10""","""long""","""2-2""","""37""","""right""","""complex""","""mipatorun"""
"8225","A3IIVPCDRZI0JO","0","""22""","""20""","""long""","""1-2""","""22""","""left""","""complex""","""binivatrus"""
"8226","A3IIVPCDRZI0JO","1","""41""","""57""","""long""","""1-4""","""57""","""left""","""simple""","""mipatorun"""
"8227","A3IIVPCDRZI0JO","2","""23""","""1""","""short""","""3-4""","""23""","""right""","""complex""","""bugorn"""
"8228","A3IIVPCDRZI0JO","3","""58""","""42""","""short""","""4-4""","""58""","""right""","""complex""","""lopus"""
"8229","A3IIVPCDRZI0JO","4","""8""","""44""","""short""","""1-3""","""8""","""left""","""complex""","""ratum"""
"8230","A3IIVPCDRZI0JO","5","""53""","""10""","""short""","""2-5""","""10""","""left""","""simple""","""gronan"""
"8231","A3IIVPCDRZI0JO","6","""32""","""47""","""long""","""4-5""","""47""","""right""","""simple""","""tiburalex"""
"8232","A3IIVPCDRZI0JO","7","""2""","""4""","""long""","""2-2""","""4""","""left""","""simple""","""pakuwugnum"""
"8233","A3IJ7AQ6ZGVZIC","0","""41""","""44""","""short""","""1-4""","""44""","""right""","""simple""","""lopus"""
"8234","A3IJ7AQ6ZGVZIC","1","""11""","""55""","""short""","""2-4""","""11""","""right""","""complex""","""vatrus"""
"8235","A3IJ7AQ6ZGVZIC","2","""21""","""6""","""long""","""2-5""","""6""","""right""","""simple""","""tupabugorn"""
"8236","A3IJ7AQ6ZGVZIC","3","""16""","""17""","""short""","""2-3""","""17""","""left""","""simple""","""ralex"""
"8237","A3IJ7AQ6ZGVZIC","4","""51""","""50""","""short""","""3-4""","""51""","""left""","""complex""","""torun"""
"8238","A3IJ7AQ6ZGVZIC","5","""30""","""47""","""long""","""4-4""","""47""","""left""","""simple""","""pakuwugnum"""
"8239","A3IJ7AQ6ZGVZIC","6","""29""","""13""","""long""","""1-1""","""29""","""right""","""complex""","""kibagronan"""
"8240","A3IJ7AQ6ZGVZIC","7","""4""","""37""","""long""","""2-2""","""4""","""left""","""complex""","""gaburatum"""
"8241","A3IXQFTTHIGLPG","0","""10""","""29""","""short""","""1-2""","""29""","""right""","""simple""","""gronan"""
"8242","A3IXQFTTHIGLPG","1","""25""","""13""","""long""","""1-5""","""25""","""left""","""complex""","""binivatrus"""
"8243","A3IXQFTTHIGLPG","2","""2""","""4""","""long""","""2-2""","""4""","""right""","""simple""","""fepolopus"""
"8244","A3IXQFTTHIGLPG","3","""53""","""21""","""short""","""5-5""","""21""","""right""","""simple""","""torun"""
"8245","A3IXQFTTHIGLPG","4","""48""","""6""","""long""","""2-3""","""48""","""right""","""complex""","""pakuwugnum"""
"8246","A3IXQFTTHIGLPG","5","""23""","""22""","""short""","""2-4""","""22""","""right""","""simple""","""bugorn"""
"8247","A3IXQFTTHIGLPG","6","""12""","""56""","""long""","""3-3""","""56""","""right""","""simple""","""tiburalex"""
"8248","A3IXQFTTHIGLPG","7","""41""","""1""","""short""","""3-4""","""1""","""right""","""simple""","""ratum"""
"8249","A3IY9LWFGDG3SB","0","""9""","""55""","""long""","""2-2""","""9""","""left""","""complex""","""mipatorun"""
"8250","A3IY9LWFGDG3SB","1","""25""","""19""","""long""","""1-5""","""25""","""left""","""complex""","""pakuwugnum"""
"8251","A3IY9LWFGDG3SB","2","""14""","""42""","""long""","""4-5""","""42""","""right""","""simple""","""kibagronan"""
"8252","A3IY9LWFGDG3SB","3","""10""","""3""","""short""","""1-2""","""10""","""right""","""complex""","""lopus"""
"8253","A3IY9LWFGDG3SB","4","""46""","""15""","""long""","""1-1""","""46""","""right""","""complex""","""tiburalex"""
"8254","A3IY9LWFGDG3SB","5","""8""","""2""","""short""","""2-3""","""8""","""left""","""complex""","""ratum"""
"8255","A3IY9LWFGDG3SB","6","""31""","""12""","""short""","""3-4""","""31""","""left""","""complex""","""vatrus"""
"8256","A3IY9LWFGDG3SB","7","""33""","""27""","""short""","""5-5""","""27""","""left""","""simple""","""bugorn"""
"8257","A3J27BBO6PUUQP","0","""36""","""39""","""long""","""3-5""","""39""","""left""","""simple""","""pakuwugnum"""
"8258","A3J27BBO6PUUQP","1","""58""","""50""","""short""","""3-4""","""50""","""right""","""simple""","""bugorn"""
"8259","A3J27BBO6PUUQP","2","""30""","""5""","""long""","""2-4""","""30""","""right""","""complex""","""gaburatum"""
"8260","A3J27BBO6PUUQP","3","""34""","""13""","""short""","""1-2""","""34""","""left""","""complex""","""ralex"""
"8261","A3J27BBO6PUUQP","4","""52""","""35""","""short""","""5-5""","""52""","""left""","""complex""","""torun"""
"8262","A3J27BBO6PUUQP","5","""31""","""28""","""long""","""1-4""","""31""","""right""","""complex""","""binivatrus"""
"8263","A3J27BBO6PUUQP","6","""41""","""11""","""short""","""4-4""","""41""","""right""","""complex""","""lopus"""
"8264","A3J27BBO6PUUQP","7","""3""","""46""","""long""","""1-1""","""3""","""right""","""complex""","""kibagronan"""
"8265","A3J2CI4J5V3MLP","0","""14""","""49""","""long""","""2-5""","""14""","""left""","""complex""","""gaburatum"""
"8266","A3J2CI4J5V3MLP","1","""40""","""60""","""long""","""3-3""","""40""","""left""","""complex""","""tiburalex"""
"8267","A3J2CI4J5V3MLP","2","""10""","""59""","""short""","""1-2""","""59""","""right""","""simple""","""bugorn"""
"8268","A3J2CI4J5V3MLP","3","""51""","""19""","""short""","""1-4""","""51""","""right""","""complex""","""gronan"""
"8269","A3J2CI4J5V3MLP","4","""34""","""4""","""long""","""2-2""","""4""","""right""","""simple""","""mipatorun"""
"8270","A3J2CI4J5V3MLP","5","""52""","""47""","""short""","""4-5""","""52""","""left""","""complex""","""wugnum"""
"8271","A3J2CI4J5V3MLP","6","""54""","""57""","""short""","""1-1""","""54""","""left""","""complex""","""vatrus"""
"8272","A3J2CI4J5V3MLP","7","""39""","""37""","""long""","""2-3""","""39""","""left""","""complex""","""fepolopus"""
"8273","A3J6AXPUQQJY7D","0","""36""","""55""","""long""","""2-5""","""55""","""left""","""simple""","""gaburatum"""
"8274","A3J6AXPUQQJY7D","1","""42""","""4""","""long""","""2-4""","""42""","""left""","""complex""","""fepolopus"""
"8275","A3J6AXPUQQJY7D","2","""15""","""59""","""long""","""1-1""","""59""","""left""","""simple""","""mipatorun"""
"8276","A3J6AXPUQQJY7D","3","""33""","""20""","""long""","""1-5""","""20""","""left""","""simple""","""tiburalex"""
"8277","A3J6AXPUQQJY7D","4","""38""","""26""","""short""","""4-5""","""26""","""right""","""simple""","""vatrus"""
"8278","A3J6AXPUQQJY7D","5","""41""","""45""","""short""","""4-4""","""41""","""left""","""complex""","""gronan"""
"8279","A3J6AXPUQQJY7D","6","""10""","""2""","""short""","""2-2""","""2""","""left""","""simple""","""bugorn"""
"8280","A3J6AXPUQQJY7D","7","""30""","""29""","""short""","""1-4""","""29""","""left""","""simple""","""wugnum"""
"8281","A3J85WP15JFYW0","0","""24""","""7""","""short""","""3-3""","""24""","""right""","""complex""","""bugorn"""
"8282","A3J85WP15JFYW0","1","""22""","""9""","""short""","""2-2""","""22""","""left""","""complex""","""gronan"""
"8283","A3J85WP15JFYW0","2","""35""","""16""","""short""","""3-5""","""16""","""right""","""simple""","""wugnum"""
"8284","A3J85WP15JFYW0","3","""23""","""41""","""long""","""4-4""","""23""","""right""","""complex""","""mipatorun"""
"8285","A3J85WP15JFYW0","4","""21""","""5""","""long""","""2-5""","""5""","""right""","""simple""","""fepolopus"""
"8286","A3J85WP15JFYW0","5","""47""","""55""","""short""","""2-4""","""55""","""right""","""simple""","""ratum"""
"8287","A3J85WP15JFYW0","6","""53""","""57""","""long""","""1-5""","""57""","""left""","""simple""","""binivatrus"""
"8288","A3J85WP15JFYW0","7","""30""","""56""","""long""","""3-4""","""30""","""right""","""complex""","""tiburalex"""
"8289","A3JDKCAPFURACT","0","""3""","""20""","""short""","""1-1""","""20""","""right""","""simple""","""ralex"""
"8290","A3JDKCAPFURACT","1","""35""","""39""","""long""","""3-5""","""39""","""left""","""simple""","""tupabugorn"""
"8291","A3JDKCAPFURACT","2","""47""","""41""","""long""","""4-4""","""41""","""left""","""simple""","""fepolopus"""
"8292","A3JDKCAPFURACT","3","""60""","""24""","""long""","""3-3""","""60""","""left""","""complex""","""binivatrus"""
"8293","A3JDKCAPFURACT","4","""17""","""44""","""long""","""1-2""","""17""","""right""","""complex""","""pakuwugnum"""
"8294","A3JDKCAPFURACT","5","""21""","""30""","""short""","""4-5""","""21""","""right""","""complex""","""torun"""
"8295","A3JDKCAPFURACT","6","""12""","""28""","""short""","""1-3""","""12""","""right""","""complex""","""ratum"""
"8296","A3JDKCAPFURACT","7","""42""","""10""","""short""","""2-4""","""42""","""right""","""complex""","""gronan"""
"8297","A3JEGAN19QCEB5","0","""38""","""43""","""short""","""5-5""","""38""","""right""","""complex""","""bugorn"""
"8298","A3JEGAN19QCEB5","1","""36""","""45""","""long""","""4-5""","""45""","""right""","""simple""","""binivatrus"""
"8299","A3JEGAN19QCEB5","2","""35""","""19""","""long""","""1-5""","""19""","""left""","""simple""","""gaburatum"""
"8300","A3JEGAN19QCEB5","3","""21""","""34""","""short""","""2-5""","""34""","""right""","""simple""","""lopus"""
"8301","A3JEGAN19QCEB5","4","""1""","""60""","""long""","""3-3""","""1""","""left""","""complex""","""tiburalex"""
"8302","A3JEGAN19QCEB5","5","""52""","""50""","""short""","""3-5""","""50""","""left""","""simple""","""torun"""
"8303","A3JEGAN19QCEB5","6","""12""","""57""","""short""","""1-3""","""57""","""left""","""simple""","""wugnum"""
"8304","A3JEGAN19QCEB5","7","""56""","""5""","""long""","""2-3""","""5""","""right""","""simple""","""kibagronan"""
"8305","A3JI91CQIA5FWO","0","""5""","""54""","""long""","""1-2""","""54""","""right""","""simple""","""kibagronan"""
"8306","A3JI91CQIA5FWO","1","""47""","""13""","""long""","""1-4""","""13""","""left""","""simple""","""tupabugorn"""
"8307","A3JI91CQIA5FWO","2","""27""","""37""","""short""","""2-5""","""27""","""left""","""complex""","""wugnum"""
"8308","A3JI91CQIA5FWO","3","""31""","""49""","""long""","""2-4""","""49""","""right""","""simple""","""tiburalex"""
"8309","A3JI91CQIA5FWO","4","""14""","""15""","""long""","""1-5""","""15""","""right""","""simple""","""gaburatum"""
"8310","A3JI91CQIA5FWO","5","""51""","""12""","""short""","""3-4""","""51""","""left""","""complex""","""lopus"""
"8311","A3JI91CQIA5FWO","6","""16""","""46""","""short""","""1-3""","""16""","""right""","""complex""","""torun"""
"8312","A3JI91CQIA5FWO","7","""32""","""50""","""short""","""3-5""","""50""","""left""","""simple""","""vatrus"""
"8313","A3JJXEVEPU8V9J","0","""43""","""17""","""long""","""2-5""","""17""","""left""","""simple""","""tiburalex"""
"8314","A3JJXEVEPU8V9J","1","""60""","""56""","""short""","""3-3""","""60""","""left""","""complex""","""gronan"""
"8315","A3JJXEVEPU8V9J","2","""5""","""46""","""short""","""1-2""","""5""","""right""","""complex""","""lopus"""
"8316","A3JJXEVEPU8V9J","3","""21""","""12""","""short""","""3-5""","""21""","""left""","""complex""","""torun"""
"8317","A3JJXEVEPU8V9J","4","""25""","""45""","""long""","""4-5""","""25""","""left""","""complex""","""gaburatum"""
"8318","A3JJXEVEPU8V9J","5","""40""","""3""","""long""","""1-3""","""40""","""left""","""complex""","""tupabugorn"""
"8319","A3JJXEVEPU8V9J","6","""26""","""4""","""short""","""2-4""","""4""","""left""","""simple""","""vatrus"""
"8320","A3JJXEVEPU8V9J","7","""42""","""24""","""long""","""3-4""","""24""","""right""","""simple""","""pakuwugnum"""
"8321","A3JQB3BNBHCX7K","0","""22""","""19""","""short""","""1-2""","""22""","""left""","""complex""","""ratum"""
"8322","A3JQB3BNBHCX7K","1","""49""","""9""","""long""","""2-2""","""9""","""left""","""simple""","""fepolopus"""
"8323","A3JQB3BNBHCX7K","2","""3""","""57""","""long""","""1-1""","""3""","""right""","""complex""","""pakuwugnum"""
"8324","A3JQB3BNBHCX7K","3","""50""","""60""","""long""","""3-3""","""60""","""right""","""simple""","""tiburalex"""
"8325","A3JQB3BNBHCX7K","4","""33""","""44""","""short""","""1-5""","""44""","""left""","""simple""","""bugorn"""
"8326","A3JQB3BNBHCX7K","5","""23""","""15""","""long""","""1-4""","""23""","""right""","""complex""","""kibagronan"""
"8327","A3JQB3BNBHCX7K","6","""27""","""58""","""short""","""4-5""","""27""","""right""","""complex""","""torun"""
"8328","A3JQB3BNBHCX7K","7","""26""","""45""","""short""","""4-4""","""26""","""left""","""complex""","""vatrus"""
"8329","A3JXOONZ1R37ET","0","""51""","""3""","""short""","""1-4""","""51""","""right""","""complex""","""lopus"""
"8330","A3JXOONZ1R37ET","1","""55""","""6""","""short""","""2-2""","""6""","""left""","""simple""","""torun"""
"8331","A3JXOONZ1R37ET","2","""14""","""21""","""short""","""5-5""","""21""","""right""","""simple""","""bugorn"""
"8332","A3JXOONZ1R37ET","3","""45""","""37""","""long""","""2-4""","""37""","""right""","""simple""","""pakuwugnum"""
"8333","A3JXOONZ1R37ET","4","""60""","""28""","""long""","""1-3""","""60""","""right""","""complex""","""binivatrus"""
"8334","A3JXOONZ1R37ET","5","""15""","""54""","""long""","""1-1""","""54""","""right""","""simple""","""kibagronan"""
"8335","A3JXOONZ1R37ET","6","""26""","""18""","""long""","""4-4""","""18""","""right""","""simple""","""gaburatum"""
"8336","A3JXOONZ1R37ET","7","""41""","""39""","""short""","""3-4""","""41""","""left""","""complex""","""ralex"""
"8337","A3JYQAI5I8V0B0","0","""30""","""51""","""short""","""4-4""","""30""","""right""","""complex""","""vatrus"""
"8338","A3JYQAI5I8V0B0","1","""21""","""1""","""short""","""3-5""","""1""","""right""","""simple""","""ratum"""
"8339","A3JYQAI5I8V0B0","2","""25""","""34""","""short""","""2-5""","""25""","""right""","""complex""","""wugnum"""
"8340","A3JYQAI5I8V0B0","3","""36""","""33""","""short""","""5-5""","""33""","""left""","""simple""","""torun"""
"8341","A3JYQAI5I8V0B0","4","""40""","""39""","""long""","""3-3""","""40""","""left""","""complex""","""kibagronan"""
"8342","A3JYQAI5I8V0B0","5","""12""","""17""","""long""","""2-3""","""12""","""right""","""complex""","""fepolopus"""
"8343","A3JYQAI5I8V0B0","6","""41""","""57""","""long""","""1-4""","""41""","""left""","""complex""","""tupabugorn"""
"8344","A3JYQAI5I8V0B0","7","""2""","""3""","""long""","""1-2""","""2""","""left""","""complex""","""tiburalex"""
"8345","A3K2CHCJH8E21C","0","""36""","""45""","""long""","""4-5""","""36""","""right""","""complex""","""gaburatum"""
"8346","A3K2CHCJH8E21C","1","""52""","""39""","""long""","""3-5""","""52""","""left""","""complex""","""tupabugorn"""
"8347","A3K2CHCJH8E21C","2","""14""","""13""","""short""","""1-5""","""14""","""right""","""complex""","""vatrus"""
"8348","A3K2CHCJH8E21C","3","""11""","""28""","""long""","""1-4""","""28""","""right""","""simple""","""tiburalex"""
"8349","A3K2CHCJH8E21C","4","""26""","""9""","""short""","""2-4""","""26""","""left""","""complex""","""gronan"""
"8350","A3K2CHCJH8E21C","5","""50""","""48""","""short""","""3-3""","""50""","""right""","""complex""","""wugnum"""
"8351","A3K2CHCJH8E21C","6","""41""","""30""","""short""","""4-4""","""30""","""left""","""simple""","""torun"""
"8352","A3K2CHCJH8E21C","7","""1""","""46""","""long""","""1-3""","""46""","""right""","""simple""","""fepolopus"""
"8353","A3K4D0VPFLVIZM","0","""25""","""10""","""short""","""2-5""","""10""","""left""","""simple""","""torun"""
"8354","A3K4D0VPFLVIZM","1","""41""","""47""","""short""","""4-4""","""41""","""left""","""complex""","""gronan"""
"8355","A3K4D0VPFLVIZM","2","""20""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""pakuwugnum"""
"8356","A3K4D0VPFLVIZM","3","""21""","""15""","""long""","""1-5""","""21""","""right""","""complex""","""fepolopus"""
"8357","A3K4D0VPFLVIZM","4","""16""","""50""","""short""","""3-3""","""16""","""right""","""complex""","""ralex"""
"8358","A3K4D0VPFLVIZM","5","""42""","""24""","""long""","""3-4""","""24""","""left""","""simple""","""tupabugorn"""
"8359","A3K4D0VPFLVIZM","6","""18""","""49""","""long""","""2-4""","""18""","""right""","""complex""","""gaburatum"""
"8360","A3K4D0VPFLVIZM","7","""4""","""29""","""short""","""1-2""","""29""","""left""","""simple""","""vatrus"""
"8361","A3KART25ERRO4A","0","""6""","""37""","""short""","""2-2""","""6""","""right""","""complex""","""torun"""
"8362","A3KART25ERRO4A","1","""7""","""22""","""long""","""2-3""","""22""","""left""","""simple""","""tiburalex"""
"8363","A3KART25ERRO4A","2","""39""","""3""","""long""","""1-3""","""3""","""right""","""simple""","""tupabugorn"""
"8364","A3KART25ERRO4A","3","""33""","""48""","""short""","""3-5""","""33""","""right""","""complex""","""wugnum"""
"8365","A3KART25ERRO4A","4","""47""","""56""","""long""","""3-4""","""47""","""left""","""complex""","""kibagronan"""
"8366","A3KART25ERRO4A","5","""21""","""52""","""long""","""5-5""","""21""","""left""","""complex""","""fepolopus"""
"8367","A3KART25ERRO4A","6","""32""","""11""","""short""","""4-5""","""11""","""right""","""simple""","""ratum"""
"8368","A3KART25ERRO4A","7","""10""","""57""","""short""","""1-2""","""57""","""left""","""simple""","""vatrus"""
"8369","A3KFXDTW992SRO","0","""4""","""6""","""short""","""2-2""","""6""","""right""","""simple""","""wugnum"""
"8370","A3KFXDTW992SRO","1","""60""","""2""","""short""","""2-3""","""60""","""right""","""complex""","""vatrus"""
"8371","A3KFXDTW992SRO","2","""52""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""tiburalex"""
"8372","A3KFXDTW992SRO","3","""47""","""10""","""long""","""2-4""","""10""","""right""","""simple""","""fepolopus"""
"8373","A3KFXDTW992SRO","4","""43""","""55""","""long""","""2-5""","""55""","""left""","""simple""","""gaburatum"""
"8374","A3KFXDTW992SRO","5","""34""","""59""","""short""","""1-2""","""34""","""left""","""complex""","""torun"""
"8375","A3KFXDTW992SRO","6","""3""","""46""","""short""","""1-1""","""3""","""left""","""complex""","""bugorn"""
"8376","A3KFXDTW992SRO","7","""25""","""58""","""long""","""4-5""","""58""","""right""","""simple""","""kibagronan"""
"8377","A3KM7EGD2E1RQO","0","""11""","""34""","""short""","""2-4""","""34""","""right""","""simple""","""gronan"""
"8378","A3KM7EGD2E1RQO","1","""36""","""46""","""long""","""1-5""","""46""","""left""","""simple""","""binivatrus"""
"8379","A3KM7EGD2E1RQO","2","""58""","""19""","""short""","""1-4""","""58""","""left""","""complex""","""torun"""
"8380","A3KM7EGD2E1RQO","3","""51""","""12""","""long""","""3-4""","""12""","""right""","""simple""","""tupabugorn"""
"8381","A3KM7EGD2E1RQO","4","""45""","""47""","""long""","""4-4""","""47""","""left""","""simple""","""tiburalex"""
"8382","A3KM7EGD2E1RQO","5","""27""","""26""","""short""","""4-5""","""26""","""left""","""simple""","""ratum"""
"8383","A3KM7EGD2E1RQO","6","""17""","""10""","""short""","""2-2""","""17""","""left""","""complex""","""lopus"""
"8384","A3KM7EGD2E1RQO","7","""5""","""15""","""long""","""1-2""","""5""","""right""","""complex""","""pakuwugnum"""
"8385","A3KPQ7L5FS8SD6","0","""6""","""15""","""long""","""1-2""","""15""","""left""","""simple""","""fepolopus"""
"8386","A3KPQ7L5FS8SD6","1","""25""","""20""","""long""","""1-5""","""20""","""right""","""simple""","""mipatorun"""
"8387","A3KPQ7L5FS8SD6","2","""47""","""12""","""short""","""3-4""","""47""","""right""","""complex""","""wugnum"""
"8388","A3KPQ7L5FS8SD6","3","""38""","""53""","""short""","""5-5""","""53""","""right""","""simple""","""ralex"""
"8389","A3KPQ7L5FS8SD6","4","""58""","""54""","""short""","""1-4""","""54""","""right""","""simple""","""vatrus"""
"8390","A3KPQ7L5FS8SD6","5","""16""","""60""","""long""","""3-3""","""60""","""left""","""simple""","""tupabugorn"""
"8391","A3KPQ7L5FS8SD6","6","""32""","""39""","""long""","""3-5""","""32""","""left""","""complex""","""kibagronan"""
"8392","A3KPQ7L5FS8SD6","7","""5""","""2""","""short""","""2-2""","""2""","""left""","""simple""","""ratum"""
"8393","A3KY1T298RAHXR","0","""56""","""17""","""short""","""2-3""","""17""","""right""","""simple""","""torun"""
"8394","A3KY1T298RAHXR","1","""27""","""47""","""long""","""4-5""","""47""","""right""","""simple""","""kibagronan"""
"8395","A3KY1T298RAHXR","2","""44""","""46""","""long""","""1-1""","""44""","""left""","""complex""","""pakuwugnum"""
"8396","A3KY1T298RAHXR","3","""14""","""28""","""short""","""1-5""","""14""","""right""","""complex""","""bugorn"""
"8397","A3KY1T298RAHXR","4","""45""","""54""","""long""","""1-4""","""54""","""left""","""simple""","""fepolopus"""
"8398","A3KY1T298RAHXR","5","""5""","""57""","""long""","""1-2""","""57""","""right""","""simple""","""binivatrus"""
"8399","A3KY1T298RAHXR","6","""16""","""50""","""short""","""3-3""","""16""","""left""","""complex""","""ratum"""
"8400","A3KY1T298RAHXR","7","""26""","""49""","""short""","""2-4""","""49""","""left""","""simple""","""ralex"""
"8401","A3L12P5718L24B","0","""8""","""17""","""short""","""2-3""","""8""","""right""","""complex""","""ratum"""
"8402","A3L12P5718L24B","1","""1""","""29""","""long""","""1-3""","""29""","""right""","""simple""","""tiburalex"""
"8403","A3L12P5718L24B","2","""36""","""6""","""short""","""2-5""","""36""","""right""","""complex""","""lopus"""
"8404","A3L12P5718L24B","3","""22""","""54""","""long""","""1-2""","""54""","""left""","""simple""","""pakuwugnum"""
"8405","A3L12P5718L24B","4","""23""","""39""","""long""","""3-4""","""23""","""left""","""complex""","""mipatorun"""
"8406","A3L12P5718L24B","5","""57""","""3""","""short""","""1-1""","""3""","""right""","""simple""","""bugorn"""
"8407","A3L12P5718L24B","6","""7""","""60""","""short""","""3-3""","""60""","""left""","""simple""","""gronan"""
"8408","A3L12P5718L24B","7","""43""","""27""","""long""","""5-5""","""27""","""right""","""simple""","""binivatrus"""
"8409","A3L39A9K8T41YD","0","""7""","""28""","""short""","""1-3""","""28""","""right""","""simple""","""gronan"""
"8410","A3L39A9K8T41YD","1","""15""","""46""","""long""","""1-1""","""46""","""left""","""simple""","""tiburalex"""
"8411","A3L39A9K8T41YD","2","""48""","""50""","""short""","""3-3""","""50""","""right""","""simple""","""torun"""
"8412","A3L39A9K8T41YD","3","""45""","""58""","""long""","""4-4""","""58""","""right""","""simple""","""tupabugorn"""
"8413","A3L39A9K8T41YD","4","""33""","""13""","""short""","""1-5""","""13""","""right""","""simple""","""wugnum"""
"8414","A3L39A9K8T41YD","5","""35""","""5""","""long""","""2-5""","""5""","""left""","""simple""","""fepolopus"""
"8415","A3L39A9K8T41YD","6","""41""","""4""","""long""","""2-4""","""41""","""right""","""complex""","""binivatrus"""
"8416","A3L39A9K8T41YD","7","""53""","""14""","""short""","""5-5""","""14""","""right""","""simple""","""ratum"""
"8417","A3L5XFNSOY6QET","0","""6""","""17""","""long""","""2-2""","""6""","""right""","""complex""","""gaburatum"""
"8418","A3L5XFNSOY6QET","1","""8""","""3""","""long""","""1-3""","""3""","""left""","""simple""","""kibagronan"""
"8419","A3L5XFNSOY6QET","2","""14""","""18""","""short""","""4-5""","""18""","""left""","""simple""","""wugnum"""
"8420","A3L5XFNSOY6QET","3","""60""","""9""","""short""","""2-3""","""60""","""right""","""complex""","""bugorn"""
"8421","A3L5XFNSOY6QET","4","""4""","""13""","""short""","""1-2""","""13""","""right""","""simple""","""ralex"""
"8422","A3L5XFNSOY6QET","5","""36""","""27""","""short""","""5-5""","""36""","""right""","""complex""","""torun"""
"8423","A3L5XFNSOY6QET","6","""28""","""20""","""long""","""1-1""","""28""","""left""","""complex""","""binivatrus"""
"8424","A3L5XFNSOY6QET","7","""43""","""22""","""long""","""2-5""","""22""","""left""","""simple""","""fepolopus"""
"8425","A3LCVXMW2COCWD","0","""25""","""26""","""short""","""4-5""","""25""","""left""","""complex""","""ratum"""
"8426","A3LCVXMW2COCWD","1","""5""","""13""","""long""","""1-2""","""13""","""right""","""simple""","""binivatrus"""
"8427","A3LCVXMW2COCWD","2","""32""","""24""","""short""","""3-5""","""32""","""left""","""complex""","""gronan"""
"8428","A3LCVXMW2COCWD","3","""37""","""9""","""short""","""2-2""","""9""","""right""","""simple""","""ralex"""
"8429","A3LCVXMW2COCWD","4","""43""","""29""","""short""","""1-5""","""29""","""left""","""simple""","""torun"""
"8430","A3LCVXMW2COCWD","5","""41""","""10""","""long""","""2-4""","""41""","""right""","""complex""","""tupabugorn"""
"8431","A3LCVXMW2COCWD","6","""60""","""7""","""long""","""3-3""","""60""","""left""","""complex""","""pakuwugnum"""
"8432","A3LCVXMW2COCWD","7","""52""","""22""","""long""","""2-5""","""52""","""left""","""complex""","""fepolopus"""
"8433","A3LHCAE5SB39S0","0","""47""","""57""","""short""","""1-4""","""47""","""left""","""complex""","""ralex"""
"8434","A3LHCAE5SB39S0","1","""35""","""39""","""short""","""3-5""","""35""","""right""","""complex""","""vatrus"""
"8435","A3LHCAE5SB39S0","2","""41""","""11""","""long""","""4-4""","""11""","""left""","""simple""","""gaburatum"""
"8436","A3LHCAE5SB39S0","3","""21""","""27""","""short""","""5-5""","""21""","""left""","""complex""","""torun"""
"8437","A3LHCAE5SB39S0","4","""24""","""40""","""long""","""3-3""","""24""","""right""","""complex""","""tupabugorn"""
"8438","A3LHCAE5SB39S0","5","""56""","""54""","""short""","""1-3""","""54""","""right""","""simple""","""lopus"""
"8439","A3LHCAE5SB39S0","6","""42""","""2""","""long""","""2-4""","""42""","""right""","""complex""","""pakuwugnum"""
"8440","A3LHCAE5SB39S0","7","""3""","""59""","""long""","""1-1""","""3""","""left""","""complex""","""kibagronan"""
"8441","A3LHS27TVLXPIE","0","""14""","""7""","""long""","""3-5""","""7""","""right""","""simple""","""kibagronan"""
"8442","A3LHS27TVLXPIE","1","""23""","""16""","""long""","""3-4""","""16""","""left""","""simple""","""mipatorun"""
"8443","A3LHS27TVLXPIE","2","""20""","""19""","""short""","""1-1""","""19""","""left""","""simple""","""ralex"""
