"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"4608","617","7","3-1","1-5","""short""","""1-3""","""1-5""","""left""","""simple""","""lopus""",0.171708853238265,0.589474738918958,7.13330511343712,7.26311607655564,0.291291283411335,0.982127373189376
"4609","618","0","5-2","1-8","""long""","""1-5""","""5-2""","""left""","""complex""","""pakuwugnum""",0.213287175157144,0.732388591800357,7.15638039732531,7.40911860957558,0.291221323686708,0.965888221586353
"4610","618","1","5-5","2-6","""long""","""2-5""","""2-6""","""left""","""simple""","""tupabugorn""",0.362726450020568,0.654049197860962,7.30024971724876,7.41937065134264,0.55458588009411,0.983944603970915
"4611","618","2","3-1","2-5","""short""","""2-3""","""2-5""","""right""","""simple""","""ratum""",0.365537163309983,0.589474738918958,7.28993416391881,7.26311607655564,0.620106578240052,1.00369236662068
"4612","618","3","5-7","4-4","""long""","""4-5""","""5-7""","""left""","""complex""","""kibagronan""",0.599862745098039,0.657452317290553,7.44415965744716,7.53194766740618,0.912404944544346,0.98834458046769
"4613","618","4","1-3","1-2","""long""","""1-1""","""1-3""","""right""","""complex""","""mipatorun""",0.067770971422087,0.240463209407226,7.12566153316537,7.12022004272548,0.281835094812015,1.00076423065681
"4614","618","5","3-8","3-7","""short""","""3-3""","""3-8""","""right""","""complex""","""lopus""",0.491521184697655,0.592708884510742,7.4576421040624,7.37820860586072,0.829279259249482,1.01076595992943
"4615","618","6","4-4","4-3","""short""","""4-4""","""4-3""","""right""","""simple""","""ralex""",0.59194499618029,0.599862745098039,7.51389426853832,7.44415965744716,0.986800732363442,1.00936769417907
"4616","618","7","4-6","2-1","""short""","""2-4""","""2-1""","""right""","""simple""","""vatrus""",0.396717626087868,0.614648336563144,7.25000948926994,7.4808403912451,0.645438379132606,0.969143720504276
"4617","619","0","5-6","4-8","""short""","""4-5""","""4-8""","""left""","""simple""","""lopus""",0.59644761338879,0.598802900536869,7.48492849833601,7.46635694988485,0.996066673782029,1.00248736412896
"4618","619","1","2-5","2-1","""long""","""2-2""","""2-5""","""right""","""complex""","""tiburalex""",0.396717626087868,0.365537163309983,7.25000948926994,7.28993416391881,1.08530039051445,0.994523314785684
"4619","619","2","4-4","4-6","""long""","""4-4""","""4-6""","""left""","""simple""","""pakuwugnum""",0.614648336563144,0.599862745098039,7.4808403912451,7.44415965744716,1.02464829093977,1.00492745124848
"4620","619","3","3-3","2-2","""short""","""2-3""","""3-3""","""right""","""complex""","""bugorn""",0.400489205783323,0.437312451087946,7.22323860108545,7.35231805220081,0.915796485526506,0.982443706841991
"4621","619","4","5-1","5-3","""short""","""5-5""","""5-1""","""left""","""complex""","""vatrus""",0.650860276977924,0.643812070282658,7.49631198228932,7.55152734409631,1.01094761502712,0.992688186205118
"4622","619","5","4-2","2-7","""long""","""2-4""","""4-2""","""right""","""complex""","""gaburatum""",0.498480635229298,0.601591200602591,7.25324083665048,7.38357413673939,0.82860360113311,0.982348210003013
"4623","619","6","4-7","3-4","""long""","""3-4""","""4-7""","""right""","""complex""","""kibagronan""",0.454706120023767,0.596326967150497,7.34365297144576,7.40403330391097,0.762511415837096,0.991844940455182
"4624","619","7","5-8","2-5","""short""","""2-5""","""2-5""","""right""","""simple""","""torun""",0.365537163309983,0.627812012463534,7.28993416391881,7.5809576218774,0.582239836214053,0.961611253818549
"4625","62","0","5-4","3-2","""long""","""3-5""","""5-4""","""right""","""complex""","""mipatorun""",0.500260812458955,0.614266488413547,7.34357497749828,7.52245949482209,0.814403555940302,0.976219942766466
"4626","62","1","5-5","4-4","""long""","""4-5""","""5-5""","""left""","""complex""","""pakuwugnum""",0.599862745098039,0.654049197860962,7.44415965744716,7.41937065134264,0.917152328998893,1.00334111978892
"4627","62","2","3-7","1-8","""short""","""1-3""","""1-8""","""left""","""simple""","""lopus""",0.213287175157144,0.491521184697655,7.15638039732531,7.4576421040624,0.433932822831108,0.959603625042159
"4628","62","3","4-1","1-3","""short""","""1-4""","""1-3""","""left""","""simple""","""vatrus""",0.240463209407226,0.559609180035651,7.12022004272548,7.47238209549203,0.429698471693954,0.952871514295421
"4629","62","4","4-8","4-6","""short""","""4-4""","""4-8""","""right""","""complex""","""ratum""",0.614648336563144,0.59644761338879,7.4808403912451,7.48492849833601,1.03051520831971,0.999453821490503
"4630","62","5","2-3","2-1","""short""","""2-2""","""2-3""","""right""","""complex""","""ralex""",0.396717626087868,0.393164349376114,7.25000948926994,7.2537688186413,1.00903763710365,0.999481741220964
"4631","62","6","4-2","2-7","""long""","""2-4""","""4-2""","""left""","""complex""","""kibagronan""",0.498480635229298,0.601591200602591,7.25324083665048,7.38357413673939,0.82860360113311,0.982348210003013
"4632","62","7","2-6","1-5","""long""","""1-2""","""1-5""","""right""","""simple""","""tupabugorn""",0.171708853238265,0.362726450020568,7.13330511343712,7.30024971724876,0.473383877102231,0.977131658466807
"4633","620","0","4-3","2-6","""long""","""2-4""","""4-3""","""left""","""complex""","""kibagronan""",0.362726450020568,0.59194499618029,7.30024971724876,7.51389426853832,0.612770531656106,0.97156673441838
"4634","620","1","4-7","4-8","""long""","""4-4""","""4-8""","""right""","""simple""","""fepolopus""",0.59644761338879,0.596326967150497,7.48492849833601,7.40403330391097,1.00020231558346,1.01092582800543
"4635","620","2","2-5","2-2","""short""","""2-2""","""2-2""","""left""","""simple""","""ralex""",0.400489205783323,0.365537163309983,7.22323860108545,7.28993416391881,1.09561830090502,0.990851006149896
"4636","620","3","2-4","1-7","""long""","""1-2""","""1-7""","""right""","""simple""","""pakuwugnum""",0.226620320855615,0.409232560903149,7.21094692940482,7.29336768842468,0.553769036255275,0.988699217900303
"4637","620","4","5-8","5-5","""short""","""5-5""","""5-5""","""right""","""simple""","""bugorn""",0.654049197860962,0.627812012463534,7.41937065134264,7.5809576218774,1.04179146763133,0.978685150531848
"4638","620","5","3-2","2-4","""short""","""2-3""","""3-2""","""right""","""complex""","""torun""",0.409232560903149,0.500260812458955,7.29336768842468,7.34357497749828,0.818038412586485,0.993163099821621
"4639","620","6","3-6","1-1","""long""","""1-3""","""3-6""","""left""","""complex""","""binivatrus""",0.198905525846702,0.52237068011997,7.04719236357878,7.37717323948312,0.38077467479802,0.955270011264171
"4640","620","7","5-1","4-3","""short""","""4-5""","""5-1""","""left""","""complex""","""ratum""",0.59194499618029,0.643812070282658,7.51389426853832,7.55152734409631,0.919437555621478,0.995016494830359
"4641","621","0","5-1","5-7","""long""","""5-5""","""5-1""","""right""","""complex""","""gaburatum""",0.657452317290553,0.643812070282658,7.53194766740618,7.55152734409631,1.0211866903985,0.997407189857369
"4642","621","1","3-7","1-4","""short""","""1-3""","""3-7""","""right""","""complex""","""wugnum""",0.205391265597148,0.491521184697655,7.106017880143,7.4576421040624,0.417868592425957,0.952850482898896
"4643","621","2","1-3","1-6","""short""","""1-1""","""1-6""","""left""","""simple""","""bugorn""",0.096151633986928,0.240463209407226,7.07781498740677,7.12022004272548,0.39986006268466,0.994044417860086
"4644","621","3","3-8","3-2","""short""","""3-3""","""3-2""","""right""","""simple""","""vatrus""",0.500260812458955,0.592708884510742,7.34357497749828,7.37820860586072,0.84402448745458,0.995305957013071
"4645","621","4","5-5","4-8","""short""","""4-5""","""4-8""","""right""","""simple""","""lopus""",0.59644761338879,0.654049197860962,7.48492849833601,7.41937065134264,0.911930807864981,1.00883603880627
"4646","621","5","3-4","2-5","""long""","""2-3""","""2-5""","""left""","""simple""","""mipatorun""",0.365537163309983,0.454706120023767,7.28993416391881,7.34365297144576,0.803897610374975,0.992685001900849
"4647","621","6","2-2","2-3","""long""","""2-2""","""2-2""","""left""","""complex""","""kibagronan""",0.393164349376114,0.400489205783323,7.2537688186413,7.22323860108545,0.981710227638015,1.00422666607625
"4648","621","7","4-6","1-1","""long""","""1-4""","""4-6""","""left""","""complex""","""tiburalex""",0.198905525846702,0.614648336563144,7.04719236357878,7.4808403912451,0.323608662082937,0.942032177537991
"4649","622","0","3-2","2-4","""short""","""2-3""","""2-4""","""left""","""simple""","""gronan""",0.409232560903149,0.500260812458955,7.29336768842468,7.34357497749828,0.818038412586485,0.993163099821621
"4650","622","1","5-4","2-3","""short""","""2-5""","""2-3""","""left""","""simple""","""vatrus""",0.393164349376114,0.614266488413547,7.2537688186413,7.52245949482209,0.640055019754588,0.964281538987915
"4651","622","2","3-6","1-2","""long""","""1-3""","""3-6""","""left""","""complex""","""fepolopus""",0.067770971422087,0.52237068011997,7.12566153316537,7.37717323948312,0.129737318730298,0.965906764264171
"4652","622","3","2-8","2-5","""long""","""2-2""","""2-8""","""right""","""complex""","""gaburatum""",0.365537163309983,0.388259920156472,7.28993416391881,7.14928546016887,0.941475399167312,1.01967311342281
"4653","622","4","4-1","2-6","""long""","""2-4""","""2-6""","""right""","""simple""","""mipatorun""",0.362726450020568,0.559609180035651,7.30024971724876,7.47238209549203,0.648178162476641,0.976964189458792
"4654","622","5","1-5","1-7","""long""","""1-1""","""1-5""","""left""","""complex""","""pakuwugnum""",0.226620320855615,0.171708853238265,7.21094692940482,7.13330511343712,1.31979403846553,1.01088440978382
"4655","622","6","5-7","4-8","""short""","""4-5""","""5-7""","""left""","""complex""","""ralex""",0.59644761338879,0.657452317290553,7.48492849833601,7.53194766740618,0.907210451165232,0.993757369123309
"4656","622","7","4-3","3-1","""short""","""3-4""","""3-1""","""left""","""simple""","""bugorn""",0.589474738918958,0.59194499618029,7.26311607655564,7.51389426853832,0.995826880407348,0.966624737716536
"4657","623","0","5-1","4-3","""long""","""4-5""","""4-3""","""left""","""simple""","""gaburatum""",0.59194499618029,0.643812070282658,7.51389426853832,7.55152734409631,0.919437555621478,0.995016494830359
"4658","623","1","1-4","1-6","""short""","""1-1""","""1-4""","""left""","""complex""","""ralex""",0.096151633986928,0.205391265597148,7.07781498740677,7.106017880143,0.468138865142974,0.996031125559782
"4659","623","2","3-7","3-8","""long""","""3-3""","""3-8""","""left""","""simple""","""fepolopus""",0.592708884510742,0.491521184697655,7.37820860586072,7.4576421040624,1.20586640609464,0.989348711416654
"4660","623","3","4-6","1-2","""long""","""1-4""","""4-6""","""left""","""complex""","""tupabugorn""",0.067770971422087,0.614648336563144,7.12566153316537,7.4808403912451,0.110259749177935,0.952521529734093
"4661","623","4","3-5","1-4","""short""","""1-3""","""3-5""","""left""","""complex""","""wugnum""",0.205391265597148,0.545940690325717,7.106017880143,7.38057144653556,0.376215345799941,0.962800500153489
"4662","623","5","5-8","5-1","""long""","""5-5""","""5-1""","""left""","""simple""","""kibagronan""",0.643812070282658,0.627812012463534,7.55152734409631,7.5809576218774,1.02548542796488,0.996117868051899
"4663","623","6","2-2","1-7","""short""","""1-2""","""1-7""","""left""","""simple""","""torun""",0.226620320855615,0.400489205783323,7.21094692940482,7.22323860108545,0.565858748708008,0.998298315705813
"4664","623","7","4-3","4-5","""short""","""4-4""","""4-5""","""right""","""simple""","""vatrus""",0.60023659050397,0.59194499618029,7.45011405562092,7.51389426853832,1.01400737294374,0.991511696779597
"4665","624","0","3-4","3-7","""short""","""3-3""","""3-4""","""left""","""complex""","""ralex""",0.491521184697655,0.454706120023767,7.4576421040624,7.34365297144576,1.08096452423373,1.01552212952598
"4666","624","1","5-7","4-8","""long""","""4-5""","""4-8""","""right""","""simple""","""mipatorun""",0.59644761338879,0.657452317290553,7.48492849833601,7.53194766740618,0.907210451165232,0.993757369123309
"4667","624","2","2-1","1-2","""long""","""1-2""","""2-1""","""right""","""complex""","""pakuwugnum""",0.067770971422087,0.396717626087868,7.12566153316537,7.25000948926994,0.170829242175079,0.98284858022757
"4668","624","3","4-8","2-4","""short""","""2-4""","""2-4""","""right""","""simple""","""lopus""",0.409232560903149,0.59644761338879,7.29336768842468,7.48492849833601,0.6861165200713,0.974407128945331
"4669","624","4","3-2","1-6","""short""","""1-3""","""1-6""","""right""","""simple""","""gronan""",0.096151633986928,0.500260812458955,7.07781498740677,7.34357497749828,0.192203010094493,0.963810543106616
"4670","624","5","5-5","5-3","""long""","""5-5""","""5-5""","""right""","""complex""","""tupabugorn""",0.650860276977924,0.654049197860962,7.49631198228932,7.41937065134264,0.995124340961709,1.01037033119955
"4671","624","6","5-3","3-1","""long""","""3-5""","""5-3""","""left""","""complex""","""gaburatum""",0.589474738918958,0.650860276977924,7.26311607655564,7.49631198228932,0.905685536158403,0.968891915613354
"4672","624","7","5-6","1-5","""short""","""1-5""","""1-5""","""right""","""simple""","""vatrus""",0.171708853238265,0.598802900536869,7.13330511343712,7.46635694988485,0.286753542917571,0.955392993037539
"4673","625","0","3-6","3-8","""long""","""3-3""","""3-6""","""right""","""complex""","""binivatrus""",0.592708884510742,0.52237068011997,7.37820860586072,7.37717323948312,1.13465189963307,1.00014034730431
"4674","625","1","4-2","3-5","""long""","""3-4""","""4-2""","""left""","""complex""","""fepolopus""",0.545940690325717,0.601591200602591,7.38057144653556,7.38357413673939,0.907494474285643,0.999593328359921
"4675","625","2","2-1","2-6","""short""","""2-2""","""2-1""","""left""","""complex""","""bugorn""",0.362726450020568,0.396717626087868,7.30024971724876,7.25000948926994,0.914318966861908,1.00692967754776
"4676","625","3","4-3","2-2","""short""","""2-4""","""2-2""","""left""","""simple""","""torun""",0.400489205783323,0.59194499618029,7.22323860108545,7.51389426853832,0.676564897697598,0.961317572876972
"4677","625","4","3-8","1-1","""short""","""1-3""","""3-8""","""left""","""complex""","""ratum""",0.198905525846702,0.592708884510742,7.04719236357878,7.37820860586072,0.335587218354067,0.955135960506863
"4678","625","5","4-4","1-7","""long""","""1-4""","""4-4""","""left""","""complex""","""tiburalex""",0.226620320855615,0.599862745098039,7.21094692940482,7.44415965744716,0.377786956612178,0.968671718666185
"4679","625","6","5-7","2-4","""long""","""2-5""","""5-7""","""right""","""complex""","""kibagronan""",0.409232560903149,0.657452317290553,7.29336768842468,7.53194766740618,0.622452077725804,0.968324264915709
"4680","625","7","2-5","1-3","""short""","""1-2""","""2-5""","""left""","""complex""","""wugnum""",0.240463209407226,0.365537163309983,7.12022004272548,7.28993416391881,0.657835190353295,0.97671938904012
"4681","626","0","5-5","2-1","""short""","""2-5""","""5-5""","""right""","""complex""","""ralex""",0.396717626087868,0.654049197860962,7.25000948926994,7.41937065134264,0.606556245899108,0.977173109414334
"4682","626","1","3-7","2-6","""short""","""2-3""","""2-6""","""left""","""simple""","""gronan""",0.362726450020568,0.491521184697655,7.30024971724876,7.4576421040624,0.73796707306459,0.978895154176425
"4683","626","2","5-8","4-4","""long""","""4-5""","""4-4""","""left""","""simple""","""gaburatum""",0.599862745098039,0.627812012463534,7.44415965744716,7.5809576218774,0.955481470869246,0.98195505485541
"4684","626","3","5-4","5-3","""long""","""5-5""","""5-3""","""left""","""simple""","""fepolopus""",0.650860276977924,0.614266488413547,7.49631198228932,7.52245949482209,1.05957314822576,0.996524074001227
"4685","626","4","4-3","2-7","""long""","""2-4""","""4-3""","""left""","""complex""","""pakuwugnum""",0.498480635229298,0.59194499618029,7.25324083665048,7.51389426853832,0.842106341714011,0.965310473827236
"4686","626","5","5-2","1-5","""short""","""1-5""","""1-5""","""right""","""simple""","""torun""",0.171708853238265,0.732388591800357,7.13330511343712,7.40911860957558,0.234450475008316,0.962773777736262
"4687","626","6","3-1","1-2","""long""","""1-3""","""1-2""","""right""","""simple""","""tupabugorn""",0.067770971422087,0.589474738918958,7.12566153316537,7.26311607655564,0.114968406528111,0.981074990136265
"4688","626","7","4-6","4-8","""short""","""4-4""","""4-6""","""right""","""complex""","""vatrus""",0.59644761338879,0.614648336563144,7.48492849833601,7.4808403912451,0.970388395946657,1.00054647698348
"4689","627","0","2-1","2-3","""long""","""2-2""","""2-3""","""left""","""simple""","""tupabugorn""",0.393164349376114,0.396717626087868,7.2537688186413,7.25000948926994,0.991043310208337,1.00051852751047
"4690","627","1","3-7","2-2","""short""","""2-3""","""2-2""","""right""","""simple""","""wugnum""",0.400489205783323,0.491521184697655,7.22323860108545,7.4576421040624,0.814795411167623,0.968568684350076
"4691","627","2","5-2","2-7","""long""","""2-5""","""5-2""","""left""","""complex""","""mipatorun""",0.498480635229298,0.732388591800357,7.25324083665048,7.40911860957558,0.680623156627731,0.978961360839379
"4692","627","3","5-8","4-6","""short""","""4-5""","""5-8""","""left""","""complex""","""vatrus""",0.614648336563144,0.627812012463534,7.4808403912451,7.5809576218774,0.97903245615079,0.986793590516404
"4693","627","4","4-6","3-1","""long""","""3-4""","""4-6""","""right""","""complex""","""tiburalex""",0.589474738918958,0.614648336563144,7.26311607655564,7.4808403912451,0.959043901778135,0.970895741213211
"4694","627","5","4-3","4-4","""long""","""4-4""","""4-4""","""right""","""simple""","""kibagronan""",0.599862745098039,0.59194499618029,7.44415965744716,7.51389426853832,1.01337581864673,0.990719245094631
"4695","627","6","3-4","1-5","""short""","""1-3""","""1-5""","""left""","""simple""","""lopus""",0.171708853238265,0.454706120023767,7.13330511343712,7.34365297144576,0.377625999908006,0.971356508970871
"4696","627","7","4-5","1-8","""short""","""1-4""","""1-8""","""right""","""simple""","""ratum""",0.213287175157144,0.60023659050397,7.15638039732531,7.45011405562092,0.355338509067006,0.96057326691878
"4697","628","0","2-6","1-3","""long""","""1-2""","""1-3""","""right""","""simple""","""mipatorun""",0.240463209407226,0.362726450020568,7.12022004272548,7.30024971724876,0.662932657360914,0.975339244341476
"4698","628","1","2-4","2-6","""short""","""2-2""","""2-4""","""right""","""complex""","""wugnum""",0.362726450020568,0.409232560903149,7.30024971724876,7.29336768842468,0.88635774538579,1.00094360096982
"4699","628","2","3-2","2-7","""long""","""2-3""","""2-7""","""right""","""simple""","""tiburalex""",0.498480635229298,0.500260812458955,7.25324083665048,7.34357497749828,0.996441501742048,0.987698887650144
"4700","628","3","4-3","3-8","""short""","""3-4""","""3-8""","""right""","""simple""","""vatrus""",0.592708884510742,0.59194499618029,7.37820860586072,7.51389426853832,1.00129047180968,0.981942031943977
"4701","628","4","5-5","3-1","""short""","""3-5""","""5-5""","""left""","""complex""","""gronan""",0.589474738918958,0.654049197860962,7.26311607655564,7.41937065134264,0.901269722288183,0.978939645674836
"4702","628","5","3-1","3-5","""long""","""3-3""","""3-5""","""left""","""simple""","""fepolopus""",0.545940690325717,0.589474738918958,7.38057144653556,7.26311607655564,0.926147728275722,1.01617148462752
"4703","628","6","5-8","5-2","""long""","""5-5""","""5-2""","""right""","""simple""","""tupabugorn""",0.732388591800357,0.627812012463534,7.40911860957558,7.5809576218774,1.16657307802453,0.977332809273868
"4704","628","7","4-7","2-4","""short""","""2-4""","""4-7""","""right""","""complex""","""ratum""",0.409232560903149,0.596326967150497,7.29336768842468,7.40403330391097,0.686255332135381,0.985053333643457
"4705","629","0","5-8","1-3","""long""","""1-5""","""1-3""","""left""","""simple""","""mipatorun""",0.240463209407226,0.627812012463534,7.12022004272548,7.5809576218774,0.383017853487143,0.939224356323757
"4706","629","1","4-1","1-4","""long""","""1-4""","""1-4""","""right""","""simple""","""binivatrus""",0.205391265597148,0.559609180035651,7.106017880143,7.47238209549203,0.367026262121117,0.950970893797033
"4707","629","2","4-7","3-5","""short""","""3-4""","""4-7""","""right""","""complex""","""gronan""",0.545940690325717,0.596326967150497,7.38057144653556,7.40403330391097,0.915505620908699,0.996831205856001
"4708","629","3","4-3","2-8","""long""","""2-4""","""4-3""","""right""","""complex""","""fepolopus""",0.388259920156472,0.59194499618029,7.14928546016887,7.51389426853832,0.65590540111301,0.951475387417133
"4709","629","4","3-5","2-1","""short""","""2-3""","""2-1""","""right""","""simple""","""bugorn""",0.396717626087868,0.545940690325717,7.25000948926994,7.38057144653556,0.726667993644474,0.982310047641784
"4710","629","5","1-2","1-6","""long""","""1-1""","""1-2""","""right""","""complex""","""gaburatum""",0.096151633986928,0.067770971422087,7.07781498740677,7.12566153316537,1.4187731409084,0.993285318768523
"4711","629","6","5-6","3-2","""short""","""3-5""","""5-6""","""right""","""complex""","""wugnum""",0.500260812458955,0.598802900536869,7.34357497749828,7.46635694988485,0.835434851785848,0.983555303716297
"4712","629","7","5-4","4-7","""short""","""4-5""","""5-4""","""left""","""complex""","""ralex""",0.596326967150497,0.614266488413547,7.40403330391097,7.52245949482209,0.970795214127044,0.984256985233003
"4713","63","0","2-6","2-4","""short""","""2-2""","""2-6""","""right""","""complex""","""ratum""",0.409232560903149,0.362726450020568,7.29336768842468,7.30024971724876,1.12821262656733,0.999057288573592
"4714","63","1","5-5","1-7","""short""","""1-5""","""5-5""","""right""","""complex""","""vatrus""",0.226620320855615,0.654049197860962,7.21094692940482,7.41937065134264,0.346488187122263,0.971908166914386
"4715","63","2","4-7","2-8","""long""","""2-4""","""2-8""","""left""","""simple""","""mipatorun""",0.388259920156472,0.596326967150497,7.14928546016887,7.40403330391097,0.651085631783084,0.965593368737613
"4716","63","3","4-2","4-5","""short""","""4-4""","""4-2""","""left""","""complex""","""lopus""",0.60023659050397,0.601591200602591,7.45011405562092,7.38357413673939,0.997748288044665,1.00901188471183
"4717","63","4","5-4","3-6","""long""","""3-5""","""3-6""","""right""","""simple""","""kibagronan""",0.52237068011997,0.614266488413547,7.37717323948312,7.52245949482209,0.850397490296249,0.980686335973098
"4718","63","5","5-1","4-3","""long""","""4-5""","""5-1""","""right""","""complex""","""pakuwugnum""",0.59194499618029,0.643812070282658,7.51389426853832,7.55152734409631,0.919437555621478,0.995016494830359
"4719","63","6","4-8","1-1","""short""","""1-4""","""1-1""","""left""","""simple""","""ralex""",0.198905525846702,0.59644761338879,7.04719236357878,7.48492849833601,0.333483647820461,0.941517659807366
"4720","63","7","2-3","1-2","""long""","""1-2""","""2-3""","""left""","""complex""","""tupabugorn""",0.067770971422087,0.393164349376114,7.12566153316537,7.2537688186413,0.172373134872549,0.982339210322404
"4721","630","0","3-2","2-4","""short""","""2-3""","""2-4""","""left""","""simple""","""bugorn""",0.409232560903149,0.500260812458955,7.29336768842468,7.34357497749828,0.818038412586485,0.993163099821621
"4722","630","1","5-5","4-8","""long""","""4-5""","""5-5""","""left""","""complex""","""gaburatum""",0.59644761338879,0.654049197860962,7.48492849833601,7.41937065134264,0.911930807864981,1.00883603880627
"4723","630","2","2-3","1-6","""long""","""1-2""","""2-3""","""left""","""complex""","""kibagronan""",0.096151633986928,0.393164349376114,7.07781498740677,7.2537688186413,0.244558373971355,0.975743115663908
"4724","630","3","5-4","2-7","""short""","""2-5""","""2-7""","""right""","""simple""","""torun""",0.498480635229298,0.614266488413547,7.25324083665048,7.52245949482209,0.811505502305218,0.964211351572325
"4725","630","4","3-8","1-2","""short""","""1-3""","""3-8""","""right""","""complex""","""vatrus""",0.067770971422087,0.592708884510742,7.12566153316537,7.37820860586072,0.114341075683435,0.965771220876739
"4726","630","5","1-7","1-3","""long""","""1-1""","""1-7""","""left""","""complex""","""pakuwugnum""",0.240463209407226,0.226620320855615,7.12022004272548,7.21094692940482,1.06108405680191,0.987418173012843
"4727","630","6","3-1","3-5","""short""","""3-3""","""3-5""","""right""","""simple""","""ralex""",0.545940690325717,0.589474738918958,7.38057144653556,7.26311607655564,0.926147728275722,1.01617148462752
"4728","630","7","4-6","2-1","""long""","""2-4""","""2-1""","""right""","""simple""","""fepolopus""",0.396717626087868,0.614648336563144,7.25000948926994,7.4808403912451,0.645438379132606,0.969143720504276
"4729","631","0","5-3","2-2","""short""","""2-5""","""5-3""","""left""","""complex""","""bugorn""",0.400489205783323,0.650860276977924,7.22323860108545,7.49631198228932,0.615322857991696,0.963572303040611
"4730","631","1","4-1","2-5","""short""","""2-4""","""4-1""","""left""","""complex""","""lopus""",0.365537163309983,0.559609180035651,7.28993416391881,7.47238209549203,0.65320079861216,0.97558369884708
"4731","631","2","2-2","2-8","""long""","""2-2""","""2-2""","""left""","""complex""","""binivatrus""",0.388259920156472,0.400489205783323,7.14928546016887,7.22323860108545,0.96946413174125,0.989761775153673
"4732","631","3","2-6","1-7","""long""","""1-2""","""2-6""","""right""","""complex""","""gaburatum""",0.226620320855615,0.362726450020568,7.21094692940482,7.30024971724876,0.624769218905224,0.987767159850308
"4733","631","4","4-8","4-1","""short""","""4-4""","""4-8""","""left""","""complex""","""gronan""",0.559609180035651,0.59644761338879,7.47238209549203,7.48492849833601,0.93823693392981,0.998323777862839
"4734","631","5","5-7","4-4","""long""","""4-5""","""5-7""","""right""","""complex""","""mipatorun""",0.599862745098039,0.657452317290553,7.44415965744716,7.53194766740618,0.912404944544346,0.98834458046769
"4735","631","6","5-4","1-3","""long""","""1-5""","""5-4""","""left""","""complex""","""tiburalex""",0.240463209407226,0.614266488413547,7.12022004272548,7.52245949482209,0.391463988257385,0.946528199670137
"4736","631","7","3-5","2-6","""short""","""2-3""","""3-5""","""right""","""complex""","""wugnum""",0.362726450020568,0.545940690325717,7.30024971724876,7.38057144653556,0.664406329200631,0.989117139523864
"4737","632","0","4-7","1-5","""long""","""1-4""","""4-7""","""left""","""complex""","""kibagronan""",0.171708853238265,0.596326967150497,7.13330511343712,7.40403330391097,0.287944135846753,0.963435038800967
"4738","632","1","3-2","2-8","""long""","""2-3""","""2-8""","""left""","""simple""","""tupabugorn""",0.388259920156472,0.500260812458955,7.14928546016887,7.34357497749828,0.776114999390098,0.973542924539514
"4739","632","2","5-5","4-4","""long""","""4-5""","""4-4""","""right""","""simple""","""gaburatum""",0.599862745098039,0.654049197860962,7.44415965744716,7.41937065134264,0.917152328998893,1.00334111978892
"4740","632","3","4-3","2-6","""short""","""2-4""","""4-3""","""right""","""complex""","""vatrus""",0.362726450020568,0.59194499618029,7.30024971724876,7.51389426853832,0.612770531656106,0.97156673441838
"4741","632","4","3-1","3-3","""short""","""3-3""","""3-3""","""left""","""simple""","""lopus""",0.437312451087946,0.589474738918958,7.35231805220081,7.26311607655564,0.741868009288976,1.01228150214109
"4742","632","5","5-8","3-2","""short""","""3-5""","""5-8""","""right""","""complex""","""torun""",0.500260812458955,0.627812012463534,7.34357497749828,7.5809576218774,0.796832176714701,0.968686984386501
"4743","632","6","4-6","4-7","""long""","""4-4""","""4-6""","""left""","""complex""","""pakuwugnum""",0.596326967150497,0.614648336563144,7.40403330391097,7.4808403912451,0.970192110963657,0.989732826351433
"4744","632","7","4-4","3-1","""short""","""3-4""","""3-1""","""right""","""simple""","""ralex""",0.589474738918958,0.599862745098039,7.26311607655564,7.44415965744716,0.982682694893174,0.975679782645392
"4745","633","0","3-8","3-7","""short""","""3-3""","""3-8""","""right""","""complex""","""ratum""",0.491521184697655,0.592708884510742,7.4576421040624,7.37820860586072,0.829279259249482,1.01076595992943
"4746","633","1","4-5","4-4","""long""","""4-4""","""4-4""","""right""","""simple""","""tiburalex""",0.599862745098039,0.60023659050397,7.44415965744716,7.45011405562092,0.999377169916254,0.99920076415887
"4747","633","2","1-2","1-5","""long""","""1-1""","""1-2""","""left""","""complex""","""mipatorun""",0.171708853238265,0.067770971422087,7.13330511343712,7.12566153316537,2.53366374474461,1.00107268360084
"4748","633","3","4-3","3-6","""long""","""3-4""","""4-3""","""left""","""complex""","""fepolopus""",0.52237068011997,0.59194499618029,7.37717323948312,7.51389426853832,0.882464897060926,0.981804238365761
"4749","633","4","5-7","5-3","""short""","""5-5""","""5-7""","""right""","""complex""","""vatrus""",0.650860276977924,0.657452317290553,7.49631198228932,7.53194766740618,0.989973356030144,0.99526872906047
"4750","633","5","2-1","2-8","""short""","""2-2""","""2-1""","""left""","""complex""","""gronan""",0.388259920156472,0.396717626087868,7.14928546016887,7.25000948926994,0.978680791133987,0.986107048652813
"4751","633","6","2-6","1-1","""short""","""1-2""","""2-6""","""right""","""complex""","""wugnum""",0.198905525846702,0.362726450020568,7.04719236357878,7.30024971724876,0.548362342573648,0.965335794873966
