"","workerid","word","trial","complexity","nchars","mrc.fam","mrc.conc","mrc.imag","mrc.syl","mrc.phon","class","clx.morph","subt.log.freq"
"6853",22,"prisoner",29,4,8,485,548,565,3,6,1,2,3.0722
"6854",23,"cavern",29,6,6,400,534,548,2,5,1,1,1.7559
"6855",24,"reluctant",29,7,9,481,263,373,3,9,1,1,2.1106
"6856",26,"sore",29,3,4,544,502,486,1,2,1,1,2.8842
"6857",28,"bland",29,2,5,436,338,348,1,5,1,1,1.7482
"6858",29,"eel",29,1,3,433,634,552,1,2,1,1,1.8692
"6859",30,"incongruity",29,7,11,306,207,210,5,11,1,3,0.301
"6860",31,"only",29,3,4,600,218,255,2,4,0,1,4.7425
"6861",33,"telescope",29,5,9,461,592,596,3,8,1,2,2.179
"6862",34,"dip",29,2,3,466,479,456,1,3,1,1,2.6096
"6863",35,"dagger",29,2,6,480,576,581,2,4,1,1,2.4014
"6864",36,"wash",29,5,4,632,447,522,1,3,1,1,3.3176
"6865",37,"causality",29,5,9,347,381,334,4,8,1,3,0.9031
"6866",38,"material",29,6,8,559,539,490,3,8,1,1,3.0531
"6867",39,"shiny",29,5,5,541,411,537,2,4,1,2,2.601
"6868",40,"hard",29,2,4,595,425,460,1,NA,1,1,4.1959
"6869",41,"suds",29,2,4,436,554,565,1,4,1,1,1.3979
"6870",42,"need",29,1,4,589,314,327,1,3,1,1,4.8198
"6871",43,"supposition",29,5,11,396,280,270,4,9,1,2,1.2304
"6872",44,"spirit",29,7,6,518,296,450,2,6,1,1,3.4011
"6873",45,"swell",29,1,5,443,411,410,1,4,1,1,3.0261
"6874",46,"those",29,7,5,570,254,247,1,3,0,1,4.5844
"6875",47,"extreme",29,5,7,557,265,332,2,7,1,1,2.7474
"6876",48,"capacity",29,5,8,512,293,373,4,8,1,2,2.617
"6877",49,"its",29,1,3,547,209,229,1,2,0,1,3.9424
"6878",50,"rattle",29,1,6,448,549,554,2,4,1,1,2.238
"6879",51,"summer",29,4,6,612,439,618,2,4,1,1,3.6035
"6880",52,"shawl",29,1,5,455,606,576,1,3,1,1,1.8513
"6881",53,"lake",29,1,4,583,585,616,1,3,1,1,3.2641
"6882",54,"following",29,3,9,551,306,349,3,NA,1,1,3.3638
"6883",55,"upholstery",29,3,10,380,570,478,4,10,1,2,1.7782
"6884",56,"finish",29,5,6,617,343,437,2,5,1,1,3.7029
"6885",57,"grammar",29,6,7,531,402,392,2,5,1,1,2.0899
"6886",58,"view",29,3,4,523,379,430,1,3,1,1,3.2936
"6887",59,"trunk",29,2,5,485,596,529,1,5,1,1,3.0048
"6888",60,"coat",29,2,4,610,601,572,1,3,1,1,3.3318
"6889",61,"chance",29,1,6,563,254,354,1,5,1,1,4.09
"6890",62,"audit",29,1,5,326,371,253,2,4,1,1,1.7634
"6891",64,"disobedient",29,6,11,501,348,393,4,11,1,3,1.0792
"6892",65,"suffix",29,1,6,444,318,254,2,6,1,1,0.4771
"6893",66,"liar",29,1,4,534,409,425,2,3,1,2,3.2536
"6894",67,"eternal",29,6,7,500,214,403,3,5,1,1,2.7388
"6895",69,"suds",29,5,4,436,554,565,1,4,1,1,1.3979
"6896",70,"public",29,6,6,602,356,448,2,6,1,1,3.5594
"6897",71,"which",29,3,5,555,215,257,1,4,0,1,4.3863
"6898",72,"skunk",29,1,5,519,648,652,1,5,1,1,2.2227
"6899",73,"racket",29,3,6,486,562,530,2,5,1,1,2.5798
"6900",74,"full",29,3,4,594,378,437,1,3,1,1,3.9301
"6901",75,"telescope",29,7,9,461,592,596,3,8,1,2,2.179
"6902",76,"stump",29,4,5,447,540,490,1,5,1,1,2.1004
"6903",77,"aid",29,1,3,536,372,413,1,2,1,1,2.8513
"6904",78,"lady",29,1,4,573,564,571,2,4,1,1,4.0442
"6905",79,"chlorine",29,7,8,433,591,480,2,6,1,1,1.5911
"6906",80,"surprise",29,3,8,583,326,451,2,6,1,1,3.6566
"6907",81,"peg",29,2,3,462,537,538,1,3,1,1,NA
"6908",82,"upset",29,1,5,536,282,416,2,5,1,2,3.5799
"6909",83,"hose",29,1,4,449,596,572,1,3,1,1,2.6149
"6910",84,"nurse",29,4,5,537,588,617,1,3,1,1,3.3608
"6911",85,"hay",29,1,3,486,623,597,1,2,1,1,2.5132
"6912",86,"dinner",29,4,6,621,542,570,2,4,1,2,4.0144
"6913",87,"responsive",29,6,10,515,306,347,3,9,1,3,1.6128
"6914",88,"expulsion",29,6,9,403,359,363,3,9,1,2,1.6232
"6915",89,"milk",29,1,4,588,670,638,1,4,1,1,3.3365
"6916",90,"cowl",29,5,4,240,456,337,1,NA,1,1,0.7782
"6917",91,"wild",29,5,4,572,381,500,1,4,1,1,3.466
"6918",92,"tablespoon",29,5,10,567,587,600,3,8,1,2,1
"6919",93,"venom",29,6,5,375,476,456,2,5,1,1,2.0792
"6920",94,"sound",29,2,5,597,502,497,1,4,1,1,3.8642
"6921",95,"causality",29,6,9,347,381,334,4,8,1,3,0.9031
"6922",96,"appearance",29,5,10,578,358,425,3,7,1,2,2.7723
"6923",97,"curse",29,7,5,484,363,415,1,3,1,1,2.9685
"6924",98,"side",29,1,4,566,394,386,1,3,1,1,4.0106
"6925",99,"claim",29,7,5,525,331,321,1,4,1,1,3.1126
"6926",100,"dinner",29,1,6,621,542,570,2,4,1,2,4.0144
"6927",101,"dear",29,3,4,536,326,374,1,2,1,1,4.0568
"6928",102,"bright",29,4,6,589,473,489,1,4,1,1,3.3553
"6929",103,"harsh",29,1,5,509,359,379,1,NA,1,1,2.5599
"6930",104,"cookie",29,2,6,585,634,600,2,NA,1,2,2.9309
"6931",105,"reluctant",29,6,9,481,263,373,3,9,1,1,2.1106
"6932",106,"chuckle",29,1,7,505,429,497,2,5,1,1,1.9138
"6933",107,"nor",29,4,3,429,190,243,1,NA,0,1,3.2639
"6934",108,"finish",29,3,6,617,343,437,2,5,1,1,3.7029
"6935",109,"be",29,5,2,613,225,274,1,2,0,1,5.467
"6936",110,"oblique",29,3,7,407,351,310,3,5,1,1,1.3802
"6937",111,"stare",29,2,5,508,365,420,1,3,1,1,2.7067
"6938",112,"off",29,1,3,608,281,326,1,2,0,1,4.7793
"6939",113,"what",29,1,4,608,293,249,1,3,0,1,NA
"6940",114,"gin",29,2,3,521,639,555,1,3,1,1,2.7604
"6941",115,"magnitude",29,7,9,431,333,303,3,9,1,1,1.8692
"6942",116,"hay",29,1,3,486,623,597,1,2,1,1,2.5132
"6943",117,"liar",29,1,4,534,409,425,2,3,1,2,3.2536
"6944",118,"cauliflower",29,5,11,462,642,567,4,8,1,1,1.4624
"6945",119,"claim",29,4,5,525,331,321,1,4,1,1,3.1126
"6946",120,"cement",29,1,6,516,646,578,2,6,1,1,2.3711
"6947",121,"pest",29,5,4,482,479,445,1,4,1,1,2.1673
"6948",122,"peg",29,1,3,462,537,538,1,3,1,1,NA
"6949",123,"slush",29,5,5,489,570,567,1,4,1,1,1.4624
"6950",124,"leap",29,2,4,539,389,494,1,3,1,1,2.5328
"6951",125,"mischief",29,4,8,413,325,422,2,7,1,1,2.0334
"6952",126,"weed",29,3,4,542,600,596,1,3,1,1,2.7789
"6953",127,"venom",29,5,5,375,476,456,2,5,1,1,2.0792
"6954",128,"kink",29,3,4,356,421,480,1,4,1,1,1.5441
"6955",129,"selling",29,3,7,514,370,376,2,NA,1,NA,3.2833
"6956",130,"light",29,5,5,575,550,542,1,3,1,1,3.9256
"6957",131,"cellar",29,3,6,467,572,572,2,4,1,1,2.6803
"6958",132,"kink",29,4,4,356,421,480,1,4,1,1,1.5441
"6959",133,"cauliflower",29,7,11,462,642,567,4,8,1,1,1.4624
"6960",134,"then",29,3,4,610,190,204,1,3,0,1,4.8806
"6961",135,"hasty",29,3,5,494,290,380,2,5,1,2,2.2553
"6962",136,"loop",29,1,4,494,490,492,1,3,1,1,2.5391
"6963",137,"manure",29,5,6,458,644,534,2,5,1,1,2.0294
"6964",138,"cider",29,1,5,507,626,626,2,4,1,1,1.9912
"6965",139,"for",29,1,3,603,245,216,1,2,0,1,5.5461
"6966",140,"there",29,2,5,603,216,283,1,2,0,1,5.3459
"6967",141,"express",29,6,7,530,402,456,2,7,1,1,2.9614
"6968",142,"fudge",29,1,5,477,608,567,1,3,1,1,2.2695
"6969",143,"pliers",29,2,6,499,645,588,2,5,1,3,1.7782
"6970",144,"oatmeal",29,1,7,471,552,558,2,5,1,2,2.2304
"6971",145,"iron",29,7,4,555,584,561,2,3,1,1,2.9619
"6972",146,"obedience",29,6,9,500,238,394,3,8,1,3,1.9445
"6973",147,"gavel",29,2,5,383,558,539,2,4,1,1,1.6021
"6974",148,"one",29,1,3,613,379,432,1,3,0,1,5.195
"6975",149,"nation",29,5,6,508,415,436,2,5,1,1,3.0195
"6976",150,"much",29,2,4,584,242,332,1,4,0,1,4.6958
"6977",151,"sunset",29,2,6,539,525,633,2,6,1,2,2.7218
"6978",152,"mine",29,2,4,557,452,522,1,3,0,1,4.1072
"6979",153,"telescope",29,7,9,461,592,596,3,8,1,2,2.179
"6980",154,"idle",29,5,4,497,318,444,1,3,1,1,2.1523
"6981",155,"fur",29,2,3,530,601,588,1,2,1,1,2.6263
"6982",156,"least",29,1,5,529,275,302,1,4,1,1,4.0252
"6983",157,"live",29,7,4,608,436,446,1,3,1,1,4.2449
"6984",158,"audit",29,5,5,326,371,253,2,4,1,1,1.7634
"6985",159,"hail",29,4,4,440,502,477,1,3,1,1,NA
"6986",160,"beauty",29,3,6,561,336,513,2,5,1,1,3.3911
"6987",161,"tablespoon",29,2,10,567,587,600,3,8,1,2,1
"6988",162,"trace",29,3,5,531,371,384,1,4,1,1,2.9956
"6989",163,"age",29,3,3,582,390,468,1,2,1,1,3.6064
"6990",164,"lip",29,2,3,568,590,619,1,3,1,1,2.7396
"6991",165,"shiny",29,1,5,541,411,537,2,4,1,2,2.601
"6992",166,"composure",29,4,9,458,324,361,3,7,1,2,1.2041
"6993",167,"not",29,1,3,565,273,253,1,3,0,1,5.442
"6994",168,"two",29,2,3,596,383,445,1,2,0,1,4.7355
"6995",169,"duel",29,2,4,439,456,494,2,5,1,1,2.0828
"6996",170,"might",29,3,5,533,271,346,1,3,0,1,4.4205
"6997",171,"most",29,3,4,560,321,306,1,4,0,1,4.2526
"6998",172,"lake",29,3,4,583,585,616,1,3,1,1,3.2641
"6999",173,"unhappiness",29,2,11,494,234,461,4,NA,1,4,1.7782
"7000",174,"unhappiness",29,6,11,494,234,461,4,NA,1,4,1.7782
"7001",175,"part",29,1,4,579,339,340,1,3,1,1,4.1251
"7002",176,"welfare",29,5,7,509,309,362,2,5,1,2,2.6053
"7003",177,"store",29,2,5,562,548,506,1,3,1,1,3.6211
"7004",178,"chief",29,4,5,482,503,545,1,4,1,1,NA
"7005",179,"approach",29,3,8,508,323,329,2,6,1,1,3.0298
"7006",180,"submarine",29,3,9,450,583,588,3,8,1,2,2.5599
"7007",181,"hen",29,2,3,461,631,597,1,3,1,1,2.2148
"7008",182,"flash",29,2,5,509,480,528,1,4,1,1,2.8943
"7009",183,"if",29,1,2,607,204,228,1,2,0,1,5.2567
"7010",184,"cucumber",29,4,8,536,653,623,3,8,1,1,2.0086
"7011",185,"bell",29,3,4,543,620,610,1,3,1,1,3.3025
"7012",186,"belief",29,7,6,554,270,328,2,5,1,1,2.5899
"7013",187,"raid",29,6,4,487,407,476,1,3,1,1,2.6405
"7014",188,"clang",29,1,5,431,423,445,1,4,1,1,1.6435
"7015",189,"wise",29,2,4,533,268,412,1,3,1,1,3.1623
"7016",190,"light",29,4,5,575,550,542,1,3,1,1,3.9256
"7017",191,"while",29,1,5,543,204,302,1,3,0,1,4.251
"7018",192,"fudge",29,2,5,477,608,567,1,3,1,1,2.2695
"7019",193,"rough",29,1,5,557,452,491,1,3,1,1,3.2806
"7020",194,"lamp",29,4,4,578,615,575,1,4,1,1,2.8182
"7021",195,"shiny",29,2,5,541,411,537,2,4,1,2,2.601
"7022",196,"prop",29,2,4,444,474,450,1,4,1,1,2.2765
"7023",197,"from",29,5,4,612,197,239,1,4,0,1,5.017
"7024",198,"an",29,1,2,595,217,195,1,2,0,1,4.9781
"7025",199,"first",29,1,5,590,311,388,1,4,1,1,4.6322
"7026",200,"duel",29,4,4,439,456,494,2,5,1,1,2.0828
"7027",201,"nerve",29,2,5,554,488,486,1,3,1,1,3.0689
"7028",202,"shout",29,1,5,557,471,484,1,3,1,1,2.9243
"7029",203,"lieutenant",29,4,10,436,560,512,3,9,1,2,NA
"7030",204,"optimism",29,6,8,500,240,418,4,9,1,1,1.9031
"7031",205,"requirement",29,3,11,508,300,339,4,10,1,2,1.8692
"7032",206,"immortality",29,6,11,424,209,348,5,9,1,3,2.0128
"7033",207,"criterion",29,5,9,349,261,250,3,9,1,1,1.0792
"7034",208,"soccer",29,3,6,521,524,570,2,4,1,1,2.8069
"7035",209,"stupid",29,5,6,550,351,381,2,7,1,1,3.9734
"7036",210,"quickly",29,2,7,581,292,376,2,NA,1,2,3.4597
"7037",211,"destruction",29,4,11,488,365,505,3,10,1,2,2.7694
"7038",212,"cool",29,1,4,567,364,429,1,3,1,1,3.9996
"7039",213,"ache",29,1,4,523,443,443,1,3,1,1,2.1072
"7040",24,"cast",29,7,4,495,502,483,1,4,1,1,3.0722
"7041",214,"immortality",29,7,11,424,209,348,5,9,1,3,2.0128
"7042",215,"beginning",29,6,9,593,318,359,3,7,1,1,3.5079
"7043",216,"dumb",29,3,4,564,340,397,1,3,1,1,3.3795
"7044",217,"round",29,4,5,563,438,559,1,4,1,1,3.5307
"7045",218,"crab",29,4,4,433,626,589,1,4,1,1,2.5478
"7046",219,"obsession",29,2,9,456,243,409,3,7,1,2,2.4624
"7047",220,"tunnel",29,2,6,541,555,578,2,4,1,1,2.9605
"7048",221,"investigation",29,6,13,501,351,397,5,12,1,2,3.1738
"7049",222,"portrait",29,3,8,427,570,565,2,6,1,1,2.444
"7050",223,"soon",29,2,4,547,261,278,1,3,0,1,4.1186
"7051",224,"save",29,4,4,559,314,365,1,3,1,1,3.918
"7052",225,"biology",29,7,7,526,400,441,4,7,1,2,2.3997
"7053",226,"beer",29,2,4,604,587,598,1,2,1,1,3.5856
"7054",227,"mouth",29,6,5,572,568,613,1,3,1,1,3.7264
"7055",228,"ache",29,1,4,523,443,443,1,3,1,1,2.1072
"7056",229,"destruction",29,5,11,488,365,505,3,10,1,2,2.7694
"7057",67,"board",29,6,5,546,565,592,1,3,1,1,3.5149
"7058",66,"help",29,1,4,594,320,464,1,4,1,1,4.6719
"7059",230,"waste",29,1,5,577,430,448,1,4,1,1,3.4341
"7060",231,"therefore",29,2,9,556,199,243,3,4,0,2,3.0249
"7061",232,"procession",29,7,10,462,500,534,3,8,1,2,1.8195
"7062",233,"save",29,3,4,559,314,365,1,3,1,1,3.918
"7063",234,"crab",29,1,4,433,626,589,1,4,1,1,2.5478
"7064",235,"phrase",29,1,6,521,321,342,1,4,1,1,2.6675
"7065",236,"cool",29,3,4,567,364,429,1,3,1,1,3.9996
"7066",237,"biology",29,5,7,526,400,441,4,7,1,2,2.3997
"7067",238,"hobby",29,5,5,518,449,494,2,4,1,1,2.5502
"7068",239,"help",29,2,4,594,320,464,1,4,1,1,4.6719
"7069",240,"soon",29,4,4,547,261,278,1,3,0,1,4.1186
"7070",241,"alphabet",29,6,8,493,449,499,3,7,1,1,2.1072
"7071",242,"portrait",29,2,8,427,570,565,2,6,1,1,2.444
"7072",243,"gender",29,2,6,450,408,376,2,5,1,1,2.1584
"7073",244,"rubber",29,5,6,547,596,599,2,4,1,1,2.8543
"7074",245,"gender",29,1,6,450,408,376,2,5,1,1,2.1584
"7075",43,"immortality",29,5,11,424,209,348,5,9,1,3,2.0128
"7076",246,"crab",29,1,4,433,626,589,1,4,1,1,2.5478
"7077",1,"live",30,4,4,608,436,446,1,3,1,1,4.2449
"7078",2,"two",30,1,3,596,383,445,1,2,0,1,4.7355
"7079",3,"curse",30,2,5,484,363,415,1,3,1,1,2.9685
"7080",4,"one",30,1,3,613,379,432,1,3,0,1,5.195
"7081",5,"live",30,5,4,608,436,446,1,3,1,1,4.2449
"7082",7,"prop",30,5,4,444,474,450,1,4,1,1,2.2765
"7083",8,"venom",30,2,5,375,476,456,2,5,1,1,2.0792
"7084",9,"generation",30,4,10,520,320,362,4,9,1,2,2.7924
"7085",10,"weed",30,3,4,542,600,596,1,3,1,1,2.7789
"7086",11,"bother",30,5,6,583,267,369,2,4,1,1,3.5362
"7087",12,"bed",30,3,3,636,635,635,1,3,1,1,3.9797
"7088",13,"tangerine",30,1,9,495,645,625,3,8,1,2,1.5911
"7089",14,"sound",30,7,5,597,502,497,1,4,1,1,3.8642
"7090",15,"rule",30,2,4,534,286,415,1,3,1,1,3.3902
"7091",16,"wrap",30,2,4,549,457,482,1,3,1,1,2.9586
"7092",17,"chuckle",30,3,7,505,429,497,2,5,1,1,1.9138
"7093",18,"fast",30,1,4,600,304,411,1,4,1,1,3.8458
"7094",19,"cowl",30,2,4,240,456,337,1,NA,1,1,0.7782
"7095",20,"rung",30,5,4,423,532,480,1,3,1,1,1.8573
"7096",21,"although",30,5,8,573,218,208,2,4,0,2,NA
"7097",22,"pliers",30,4,6,499,645,588,2,5,1,3,1.7782
"7098",23,"surprise",30,5,8,583,326,451,2,6,1,1,3.6566
"7099",24,"wash",30,1,4,632,447,522,1,3,1,1,3.3176
"7100",26,"tablespoon",30,1,10,567,587,600,3,8,1,2,1
"7101",28,"lure",30,2,4,451,422,389,1,3,1,1,2.3385
"7102",29,"claim",30,5,5,525,331,321,1,4,1,1,3.1126
"7103",30,"eerie",30,5,5,467,295,423,2,3,1,1,1.9542
"7104",31,"citizen",30,1,7,535,455,445,3,6,1,1,2.8331
"7105",33,"slime",30,5,5,426,545,558,1,4,1,1,2.1523
"7106",34,"back",30,1,4,587,540,483,1,3,1,1,5.0106
"7107",35,"to",30,4,2,613,199,220,1,2,0,1,6.0632
"7108",36,"wren",30,6,4,396,629,551,1,3,1,1,NA
"7109",37,"dagger",30,3,6,480,576,581,2,4,1,1,2.4014
"7110",38,"mural",30,7,5,451,515,515,2,6,1,1,1.7243
"7111",39,"submarine",30,2,9,450,583,588,3,8,1,2,2.5599
"7112",40,"distinct",30,1,8,490,247,364,2,8,1,1,2.1931
"7113",41,"oxygen",30,5,6,529,484,430,3,7,1,2,2.8506
"7114",42,"fast",30,1,4,600,304,411,1,4,1,1,3.8458
"7115",43,"brake",30,7,5,551,526,511,1,4,1,1,2.4857
"7116",44,"although",30,6,8,573,218,208,2,4,0,2,NA
"7117",45,"hall",30,1,4,592,565,559,1,3,1,1,3.4232
"7118",46,"cement",30,3,6,516,646,578,2,6,1,1,2.3711
"7119",47,"raid",30,2,4,487,407,476,1,3,1,1,2.6405
"7120",48,"form",30,5,4,553,438,452,1,3,1,1,3.3387
"7121",49,"than",30,1,4,545,188,213,1,3,0,1,4.5761
"7122",50,"leg",30,1,3,589,626,601,1,3,1,1,3.4598
"7123",51,"form",30,1,4,553,438,452,1,3,1,1,3.3387
"7124",52,"liar",30,5,4,534,409,425,2,3,1,2,3.2536
"7125",53,"loop",30,4,4,494,490,492,1,3,1,1,2.5391
"7126",54,"bed",30,1,3,636,635,635,1,3,1,1,3.9797
"7127",55,"stare",30,4,5,508,365,420,1,3,1,1,2.7067
"7128",56,"as",30,1,2,586,158,224,1,2,0,1,5.0533
"7129",57,"her",30,1,3,569,419,464,1,2,0,1,5.1603
"7130",58,"nor",30,3,3,429,190,243,1,NA,0,1,3.2639
"7131",59,"observation",30,4,11,500,326,345,4,9,1,2,2.5809
"7132",60,"much",30,2,4,584,242,332,1,4,0,1,4.6958
"7133",61,"encounter",30,7,9,463,316,370,3,7,1,2,2.4548
"7134",62,"also",30,6,4,552,194,264,2,4,0,1,4.0224
"7135",64,"affirmation",30,6,11,332,242,313,4,8,1,3,1.4472
"7136",65,"ginger",30,3,6,455,522,430,2,5,1,1,2.5159
"7137",66,"can",30,2,3,620,365,369,1,3,0,1,5.4275
"7138",67,"distinct",30,6,8,490,247,364,2,8,1,1,2.1931
"7139",69,"her",30,1,3,569,419,464,1,2,0,1,5.1603
"7140",70,"page",30,3,4,603,571,555,1,3,1,1,3.2817
"7141",71,"an",30,2,2,595,217,195,1,2,0,1,4.9781
"7142",72,"eel",30,1,3,433,634,552,1,2,1,1,1.8692
"7143",73,"boar",30,6,4,455,558,524,1,2,1,1,2.0492
"7144",74,"house",30,6,5,600,608,606,1,3,1,1,4.4185
"7145",75,"mine",30,3,4,557,452,522,1,3,0,1,4.1072
"7146",76,"age",30,1,3,582,390,468,1,2,1,1,3.6064
"7147",77,"her",30,1,3,569,419,464,1,2,0,1,5.1603
"7148",78,"flash",30,1,5,509,480,528,1,4,1,1,2.8943
"7149",79,"side",30,1,4,566,394,386,1,3,1,1,4.0106
"7150",80,"convention",30,6,10,466,488,502,3,9,1,2,2.7993
"7151",81,"house",30,6,5,600,608,606,1,3,1,1,4.4185
"7152",82,"cowl",30,5,4,240,456,337,1,NA,1,1,0.7782
"7153",83,"drain",30,3,5,510,591,540,1,4,1,1,2.6444
"7154",84,"public",30,4,6,602,356,448,2,6,1,1,3.5594
"7155",85,"public",30,3,6,602,356,448,2,6,1,1,3.5594
"7156",86,"distortion",30,3,10,462,365,428,3,8,1,2,1.7853
"7157",87,"lure",30,4,4,451,422,389,1,3,1,1,2.3385
"7158",88,"embrace",30,3,7,433,449,597,2,6,1,2,2.5877
"7159",89,"cider",30,2,5,507,626,626,2,4,1,1,1.9912
"7161",91,"too",30,2,3,595,208,261,1,2,0,1,4.8448
"7162",92,"pore",30,3,4,437,492,447,1,2,1,1,1.3979
"7163",93,"pineapple",30,1,9,489,653,569,3,6,1,2,2.1173
"7164",94,"its",30,1,3,547,209,229,1,2,0,1,3.9424
"7165",95,"trace",30,4,5,531,371,384,1,4,1,1,2.9956
"7166",96,"belly",30,1,5,486,630,576,2,4,1,1,2.9004
"7167",97,"stifle",30,4,6,453,292,381,1,5,1,1,1.2041
"7168",98,"their",30,3,5,607,257,255,1,2,0,1,4.5239
"7169",99,"ripe",30,6,4,534,360,490,1,3,1,1,2.3304
"7170",100,"coat",30,1,4,610,601,572,1,3,1,1,3.3318
"7171",101,"scent",30,3,5,501,462,421,1,4,1,1,2.4843
"7172",102,"of",30,2,2,598,180,217,1,2,0,1,5.7712
"7173",103,"store",30,7,5,562,548,506,1,3,1,1,3.6211
"7174",104,"kernel",30,3,6,477,559,542,2,4,1,1,1.5563
"7175",105,"as",30,7,2,586,158,224,1,2,0,1,5.0533
"7176",106,"lubricant",30,1,9,454,520,515,3,9,1,2,1.5563
"7177",107,"rough",30,7,5,557,452,491,1,3,1,1,3.2806
"7178",108,"since",30,5,5,541,247,264,1,4,0,1,4.2059
"7179",109,"belt",30,1,4,550,602,494,1,4,1,1,3.0945
"7180",110,"expulsion",30,3,9,403,359,363,3,9,1,2,1.6232
"7181",111,"keen",30,5,4,449,336,335,1,3,1,1,2.3598
"7182",112,"wild",30,2,4,572,381,500,1,4,1,1,3.466
"7183",113,"boat",30,6,4,584,637,631,1,3,1,1,3.689
"7184",114,"birch",30,3,5,518,620,561,1,4,1,1,NA
"7185",115,"comfort",30,5,7,566,402,421,2,6,1,1,2.944
"7186",116,"not",30,1,3,565,273,253,1,3,0,1,5.442
"7187",117,"cheese",30,7,6,588,624,592,1,NA,1,1,3.2993
"7188",118,"but",30,1,3,603,227,206,1,3,0,1,5.3527
"7189",119,"vinegar",30,2,7,468,645,562,3,6,1,1,1.9395
"7190",120,"brawl",30,2,5,418,456,485,1,4,1,1,2.0374
"7191",121,"turn",30,4,4,583,359,384,1,3,1,1,4.194
"7192",122,"thaw",30,2,4,492,368,466,1,2,1,1,1.9138
"7193",123,"wrath",30,3,5,466,304,377,1,3,1,1,2.301
"7194",124,"tablespoon",30,1,10,567,587,600,3,8,1,2,1
"7195",125,"fang",30,2,4,450,574,559,1,3,1,1,NA
"7196",126,"sanctuary",30,6,9,449,486,481,3,10,1,1,2.3444
"7197",127,"material",30,5,8,559,539,490,3,8,1,1,3.0531
"7198",128,"fortification",30,7,13,356,459,426,5,11,1,2,0.7782
"7199",129,"pear",30,3,4,567,634,590,1,2,1,1,1.8388
"7200",130,"house",30,5,5,600,608,606,1,3,1,1,4.4185
"7201",131,"supposition",30,7,11,396,280,270,4,9,1,2,1.2304
"7202",132,"spirit",30,4,6,518,296,450,2,6,1,1,3.4011
"7203",133,"tomato",30,6,6,574,662,610,3,6,1,1,2.48
"7204",134,"tablespoon",30,1,10,567,587,600,3,8,1,2,1
"7205",135,"cucumber",30,1,8,536,653,623,3,8,1,1,2.0086
"7206",136,"cotton",30,1,6,521,608,562,2,4,1,1,2.8597
"7207",137,"python",30,4,6,308,580,559,2,NA,1,1,1.9031
"7208",138,"sound",30,7,5,597,502,497,1,4,1,1,3.8642
"7209",139,"cowl",30,3,4,240,456,337,1,NA,1,1,0.7782
"7210",140,"mouse",30,1,5,520,624,615,1,3,1,1,2.9894
"7211",141,"pineapple",30,7,9,489,653,569,3,6,1,2,2.1173
"7212",142,"enthusiasm",30,3,10,506,266,464,5,11,1,1,2.3617
"7213",143,"observation",30,4,11,500,326,345,4,9,1,2,2.5809
"7214",144,"madman",30,5,6,407,470,545,2,6,1,2,2.4314
"7215",145,"dozen",30,6,5,568,396,525,2,4,1,1,3.0906
"7216",146,"chief",30,1,5,482,503,545,1,4,1,1,NA
"7217",147,"shiny",30,3,5,541,411,537,2,4,1,2,2.601
"7218",148,"peg",30,1,3,462,537,538,1,3,1,1,NA
"7219",149,"crook",30,4,5,467,520,526,1,4,1,1,2.4624
"7220",150,"dagger",30,1,6,480,576,581,2,4,1,1,2.4014
"7221",151,"trunk",30,2,5,485,596,529,1,5,1,1,3.0048
"7222",152,"up",30,3,2,608,400,391,1,2,0,1,5.2722
"7223",153,"rattle",30,4,6,448,549,554,2,4,1,1,2.238
"7225",155,"one",30,1,3,613,379,432,1,3,0,1,5.195
"7226",156,"sucker",30,1,6,492,404,419,2,4,1,2,2.9217
"7227",157,"bland",30,1,5,436,338,348,1,5,1,1,1.7482
"7228",158,"off",30,1,3,608,281,326,1,2,0,1,4.7793
"7229",159,"sore",30,3,4,544,502,486,1,2,1,1,2.8842
"7230",160,"if",30,4,2,607,204,228,1,2,0,1,5.2567
"7231",161,"hay",30,1,3,486,623,597,1,2,1,1,2.5132
"7232",162,"dagger",30,4,6,480,576,581,2,4,1,1,2.4014
"7233",163,"battle",30,6,6,537,564,597,2,4,1,1,3.3336
"7234",164,"centennial",30,4,10,468,351,421,3,9,1,1,NA
"7235",165,"dictation",30,1,9,432,356,432,3,8,1,2,1.6902
"7236",166,"keel",30,5,4,337,515,451,1,3,1,1,1.7924
"7237",167,"rule",30,4,4,534,286,415,1,3,1,1,3.3902
"7238",168,"grammar",30,7,7,531,402,392,2,5,1,1,2.0899
"7239",169,"welfare",30,6,7,509,309,362,2,5,1,2,2.6053
"7240",170,"are",30,2,3,564,195,262,1,1,0,1,5.4243
"7241",171,"thwart",30,3,6,361,340,324,1,4,1,1,1.2553
"7242",172,"kink",30,5,4,356,421,480,1,4,1,1,1.5441
"7243",173,"back",30,4,4,587,540,483,1,3,1,1,5.0106
"7244",174,"rule",30,3,4,534,286,415,1,3,1,1,3.3902
"7245",175,"entree",30,1,6,441,418,413,2,5,1,1,1.6335
"7246",176,"led",30,1,3,526,370,394,1,3,1,NA,3.0885
"7247",177,"heir",30,3,4,453,384,394,1,1,1,1,2.4265
"7248",178,"slime",30,3,5,426,545,558,1,4,1,1,2.1523
"7249",179,"bell",30,2,4,543,620,610,1,3,1,1,3.3025
"7250",180,"idle",30,1,4,497,318,444,1,3,1,1,2.1523
