"countryCode" "country" "GeoArea" "continent" "walsCode" "silCode" "lang" "lat" "lon" "langFamily" "langGenus" "nativeCountry" "nativeCountryCode" "nativeCountryArea" "ethnologue_lang_name"
"3476" "RO" "Romania" "Europe" "Europe" "rus" "RUS" "Russian" 56 38 "Indo-European" "Slavic" "Russia" "RU" "Eurasia" "Russian"
"3477" "RO" "Romania" "Europe" "Europe" "svk" "SLO" "Slovak" 49 20 "Indo-European" "Slavic" "Slovakia" "SK" "Europe" "Slovak"
"3478" "RO" "Romania" "Europe" "Europe" "tur" "TRK" "Turkish" 39 35 "Altaic" "Turkic" "Turkey" "TR" "Eurasia" "Turkish"
"3479" "RO" "Romania" "Europe" "Europe" "ukr" "UKR" "Ukrainian" 49 33 "Indo-European" "Slavic" "Ukraine" "UA" "Asia" "Ukrainian"
"3480" "RO" "Romania" "Europe" "Europe" "ydd" "YDD/ YIH" "Yiddish" 52 23 "Indo-European" "Germanic" "Ukraine" "UA" "Asia" "Eastern Yiddish"
"3481" "RU" "Russia" "Europe" "Eurasia" "abz" "ABQ" "Abaza" 44 42 "Northwest Caucasian" "Northwest Caucasian" "Russia" "RU" "Eurasia" "Abaza"
"3482" "RU" "Russia" "Europe" "Eurasia" "ady" "dADY" "Adyghe (Abzakh)" 45.23 40.58 "Northwest Caucasian" "Northwest Caucasian" "Russia" "RU" "Eurasia" "Adyghe"
"3483" "RU" "Russia" "Europe" "Eurasia" "agl" "AGX" "Aghul" 41.75 47.67 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Aghul"
"3484" "RU" "Russia" "Europe" "Eurasia" "ain" "AIN" "Ainu" 43 143 "Ainu" "Ainu" "Japan" "JP" "Asia" "Ainu"
"3485" "RU" "Russia" "Europe" "Eurasia" "ale" "ALW" "Aleut" 54 -166 "Eskimo-Aleut" "Eskimo-Aleut" "USA" "US" "North America" "Aleut"
"3486" "RU" "Russia" "Europe" "Eurasia" "alu" "ALR" "Alutor" 61 165 "Chukotko-Kamchatkan" "Northern Chukotko-Kamchatkan" "Russia" "RU" "Eurasia" "Alutor"
"3487" "RU" "Russia" "Europe" "Eurasia" "anx" "ANI" "Andi" 42.75 46.25 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Andi"
"3488" "RU" "Russia" "Europe" "Eurasia" "arc" "ARC" "Archi" 42 46.83 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Archi"
"3489" "RU" "Russia" "Europe" "Eurasia" "arm" "dARM" "Armenian (Eastern)" 40 45 "Indo-European" "Armenian" "Turkey" "TR" "Eurasia" "Armenian"
"3490" "RU" "Russia" "Europe" "Eurasia" "aso" "ALT" "Altai (Southern)" 51 87 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Southern Altai"
"3491" "RU" "Russia" "Europe" "Eurasia" "ava" "AVR" "Avar" 42.5 46.5 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Avar"
"3492" "RU" "Russia" "Europe" "Eurasia" "axv" "AKV" "Akhvakh" 42.33 46.33 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Akhvakh"
"3493" "RU" "Russia" "Europe" "Eurasia" "aze" "AZE/ AZB" "Azerbaijani" 40.5 48.5 "Altaic" "Turkic" "Iraq" "IQ" "Asia" "South Azerbaijani"
"3494" "RU" "Russia" "Europe" "Eurasia" "bez" "KAP" "Bezhta" 42.08 46.17 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Bezhta"
"3495" "RU" "Russia" "Europe" "Eurasia" "bgv" "KVA" "Bagvalal" 42.58 46.17 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Bagvalal"
"3496" "RU" "Russia" "Europe" "Eurasia" "blr" "RUW" "Belorussian" 54 28 "Indo-European" "Slavic" "Belarus" "BY" "Europe" "Belarusan"
"3497" "RU" "Russia" "Europe" "Eurasia" "bsk" "BXK" "Bashkir" 53 58 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Bashkir"
"3498" "RU" "Russia" "Europe" "Eurasia" "chc" "CJC" "Chechen" 43.25 45.83 "Nakh-Daghestanian" "Nakh" "Russia" "RU" "Eurasia" "Chechen"
"3499" "RU" "Russia" "Europe" "Eurasia" "chk" "CKT" "Chukchi" 67 -173 "Chukotko-Kamchatkan" "Northern Chukotko-Kamchatkan" "Russia" "RU" "Eurasia" "Chukot"
"3500" "RU" "Russia" "Europe" "Eurasia" "chm" "CJI" "Chamalal" 42.55 46.05 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Chamalal"
"3501" "RU" "Russia" "Europe" "Eurasia" "chv" "CJU" "Chuvash" 55.5 47.5 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Chuvash"
"3502" "RU" "Russia" "Europe" "Eurasia" "cly" "CHU" "Chulym" 54.33 89.67 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Chulym"
"3503" "RU" "Russia" "Europe" "Eurasia" "dol" "DLG" "Dolgan" 71.25 98 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Dolgan"
"3504" "RU" "Russia" "Europe" "Eurasia" "dom" "RMT" "Domari" 32 35 "Indo-European" "Indic" "Jordan" "JO" "Asia" "Domari"
"3505" "RU" "Russia" "Europe" "Eurasia" "drg" "DAR" "Dargwa" 42.25 47.42 "Nakh-Daghestanian" "Lak-Dargwa" "Russia" "RU" "Eurasia" "Dargwa"
"3506" "RU" "Russia" "Europe" "Eurasia" "est" "EST" "Estonian" 59 26 "Uralic" "Finnic" "Estonia" "EE" "Europe" "Estonian"
"3507" "RU" "Russia" "Europe" "Eurasia" "eve" "EVN" "Evenki" 56 125 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Evenki"
"3508" "RU" "Russia" "Europe" "Eurasia" "evn" "EVE" "Even" 68 130 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Even"
"3509" "RU" "Russia" "Europe" "Eurasia" "fin" "FIN" "Finnish" 62 25 "Uralic" "Finnic" "Finland" "FI" "Europe" "Finnish"
"3510" "RU" "Russia" "Europe" "Eurasia" "geo" "GEO" "Georgian" 42 44 "Kartvelian" "Kartvelian" "Georgia" "GE" "Asia" "Georgian"
"3511" "RU" "Russia" "Europe" "Eurasia" "ger" "GER" "German" 52 10 "Indo-European" "Germanic" "Switzerland" "CH" "Europe" "Standard German"
"3512" "RU" "Russia" "Europe" "Eurasia" "god" "GDO" "Godoberi" 42.67 46.08 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Ghodoberi"
"3513" "RU" "Russia" "Europe" "Eurasia" "grk" "GRK" "Greek (Modern)" 39 22 "Indo-European" "Greek" "Greece" "GR" "Europe" "Greek"
"3514" "RU" "Russia" "Europe" "Eurasia" "hnk" "GIN" "Hinukh" 42.17 46 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Hinukh"
"3515" "RU" "Russia" "Europe" "Eurasia" "hzb" "HUZ" "Hunzib" 42.17 46.25 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Hunzib"
"3516" "RU" "Russia" "Europe" "Eurasia" "ing" "INH" "Ingush" 43.17 45.08 "Nakh-Daghestanian" "Nakh" "Russia" "RU" "Eurasia" "Ingush"
"3517" "RU" "Russia" "Europe" "Eurasia" "ite" "ITL" "Itelmen" 57 157.5 "Chukotko-Kamchatkan" "Southern Chukotko-Kamchatkan" "Russia" "RU" "Eurasia" "Itelmen"
"3518" "RU" "Russia" "Europe" "Eurasia" "izh" "IZH" "Izhor" 59 29 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Ingrian"
"3519" "RU" "Russia" "Europe" "Eurasia" "kab" "KAB" "Kabardian" 43.5 43.5 "Northwest Caucasian" "Northwest Caucasian" "Russia" "RU" "Eurasia" "Kabardian"
"3520" "RU" "Russia" "Europe" "Eurasia" "kaz" "KAZ" "Kazakh" 50 70 "Altaic" "Turkic" "Kazakhstan" "KZ" "Asia" "Kazakh"
"3521" "RU" "Russia" "Europe" "Eurasia" "ket" "KET" "Ket" 64 87 "Yeniseian" "Yeniseian" "Russia" "RU" "Eurasia" "Ket"
"3522" "RU" "Russia" "Europe" "Eurasia" "kha" "KHK" "Khalkha" 47 105 "Altaic" "Mongolic" "Mongolia" "MN" "Asia" "Halh Mongolian"
"3523" "RU" "Russia" "Europe" "Eurasia" "khk" "KJH" "Khakas" 53 90 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Khakas"
"3524" "RU" "Russia" "Europe" "Eurasia" "khv" "KHV" "Khvarshi" 42.25 46.17 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Khvarshi"
"3525" "RU" "Russia" "Europe" "Eurasia" "kji" "KUR" "Kurmanji" 38 42 "Indo-European" "Iranian" "Turkey" "TR" "Eurasia" "Northern Kurdish"
"3526" "RU" "Russia" "Europe" "Eurasia" "kmk" "dKGZ" "Kalmyk" 44 83 "Altaic" "Mongolic" "Russia" "RU" "Eurasia" "Kalmyk-Oirat"
"3527" "RU" "Russia" "Europe" "Eurasia" "kms" "XAS" "Kamass" 52 92 "Uralic" "Samoyedic" "Russia" "RU" "Eurasia" "Kamas"
"3528" "RU" "Russia" "Europe" "Eurasia" "kop" "KOI" "Komi-Permyak" 59.5 54.5 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Komi-Permyak"
"3529" "RU" "Russia" "Europe" "Eurasia" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"3530" "RU" "Russia" "Europe" "Eurasia" "krc" "KRC" "Karachay-Balkar" 43.5 42 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Karachay-Balkar"
"3531" "RU" "Russia" "Europe" "Eurasia" "krl" "KRL" "Karelian" 64 32 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Karelian"
"3532" "RU" "Russia" "Europe" "Eurasia" "krq" "KRK" "Kerek" 62.25 175 "Chukotko-Kamchatkan" "Northern Chukotko-Kamchatkan" "Russia" "RU" "Eurasia" "Kerek"
"3533" "RU" "Russia" "Europe" "Eurasia" "krt" "KPT" "Karata" 42.58 46.33 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Karata"
"3534" "RU" "Russia" "Europe" "Eurasia" "kry" "KPY" "Koryak" 61 167 "Chukotko-Kamchatkan" "Northern Chukotko-Kamchatkan" "Russia" "RU" "Eurasia" "Koryak"
"3535" "RU" "Russia" "Europe" "Eurasia" "kty" "KCA" "Khanty" 65 65 "Uralic" "Ugric" "Russia" "RU" "Eurasia" "Khanty"
"3536" "RU" "Russia" "Europe" "Eurasia" "kuq" "KSK" "Kumyk" 43 47.33 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Kumyk"
"3537" "RU" "Russia" "Europe" "Eurasia" "kzy" "KPV" "Komi-Zyrian" 62 50 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Komi-Zyrian"
"3538" "RU" "Russia" "Europe" "Eurasia" "lak" "LBE" "Lak" 42.17 47.17 "Nakh-Daghestanian" "Lak-Dargwa" "Russia" "RU" "Eurasia" "Lak"
"3539" "RU" "Russia" "Europe" "Eurasia" "lat" "LAT" "Latvian" 57 24 "Indo-European" "Baltic" "Latvia" "LV" "Europe" "Latvian"
"3540" "RU" "Russia" "Europe" "Eurasia" "lez" "LEZ" "Lezgian" 41.67 47.83 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Lezgi"
"3541" "RU" "Russia" "Europe" "Eurasia" "lit" "LIT" "Lithuanian" 55 24 "Indo-European" "Baltic" "Lithuania" "LT" "Europe" "Lithuanian"
"3542" "RU" "Russia" "Europe" "Eurasia" "mah" "MRJ" "Mari (Hill)" 57 58 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Western Mari"
"3543" "RU" "Russia" "Europe" "Eurasia" "mme" "MAL" "Mari (Meadow)" 57 48 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Eastern Mari"
"3544" "RU" "Russia" "Europe" "Eurasia" "mmo" "MDF" "Mordvin (Moksha)" 54 44 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Moksha"
"3545" "RU" "Russia" "Europe" "Eurasia" "mnd" "CHN" "Mandarin" 34 110 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Mandarin Chinese"
"3546" "RU" "Russia" "Europe" "Eurasia" "mns" "MNS" "Mansi" 62 62 "Uralic" "Ugric" "Russia" "RU" "Eurasia" "Mansi"
"3547" "RU" "Russia" "Europe" "Eurasia" "moe" "MYV" "Mordvin (Erzya)" 53 45.5 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Erzya"
"3548" "RU" "Russia" "Europe" "Eurasia" "nai" "GLD" "Nanai" 49.5 137 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Nanai"
"3549" "RU" "Russia" "Europe" "Eurasia" "neg" "NEG" "Negidal" 53 139 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Negidal"
"3550" "RU" "Russia" "Europe" "Eurasia" "nen" "YRK" "Nenets" 69 72 "Uralic" "Samoyedic" "Russia" "RU" "Eurasia" "Nenets"
"3551" "RU" "Russia" "Europe" "Eurasia" "nga" "NIO" "Nganasan" 71 93 "Uralic" "Samoyedic" "Russia" "RU" "Eurasia" "Nganasan"
"3552" "RU" "Russia" "Europe" "Eurasia" "niv" "NIV" "Nivkh" 53.33 142 "Nivkh" "Nivkh" "Russia" "RU" "Eurasia" "Gilyak"
"3553" "RU" "Russia" "Europe" "Eurasia" "nog" "NOG" "Noghay" 44 46 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Nogai"
"3554" "RU" "Russia" "Europe" "Eurasia" "nsy" "AII" "Neo-Aramaic (Assyrian)" 36 41 "Afro-Asiatic" "Semitic" "Syria" "SY" "Asia" "Assyrian Neo-Aramaic"
"3555" "RU" "Russia" "Europe" "Eurasia" "orc" "OAC" "Oroch" 50.33 137.5 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Oroch"
"3556" "RU" "Russia" "Europe" "Eurasia" "ork" "OAA" "Orok" 49.5 143.5 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Orok"
"3557" "RU" "Russia" "Europe" "Eurasia" "oss" "OSE" "Ossetic" 43 44 "Indo-European" "Iranian" "Russia" "RU" "Eurasia" "Osetin"
"3558" "RU" "Russia" "Europe" "Eurasia" "pol" "PQL" "Polish" 52 20 "Indo-European" "Slavic" "Poland" "PL" "Europe" "Polish"
"3559" "RU" "Russia" "Europe" "Eurasia" "rka" "dRMY" "Romani (Kalderash)" 45 21 "Indo-European" "Indic" "Serbia and Montenegro" "CS" "Europe" "Vlax Romani"
"3560" "RU" "Russia" "Europe" "Eurasia" "rnr" "dROM" "Romani (North Russian)" 60 38 "Indo-European" "Indic" "Russia" "RU" "Eurasia" "Baltic Romani"
"3561" "RU" "Russia" "Europe" "Eurasia" "rom" "RUM" "Romanian" 46 25 "Indo-European" "Romance" "Romania" "RO" "Europe" "Romanian"
"3562" "RU" "Russia" "Europe" "Eurasia" "rsl" "RSL" "Russian Sign Language" 56 44 "Sign Languages" "" "Russia" "RU" "Eurasia" "Russian Sign Language"
"3563" "RU" "Russia" "Europe" "Eurasia" "rus" "RUS" "Russian" 56 38 "Indo-European" "Slavic" "Russia" "RU" "Eurasia" "Russian"
"3564" "RU" "Russia" "Europe" "Eurasia" "rut" "RUT" "Rutul" 41.5 47.42 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Rutul"
"3565" "RU" "Russia" "Europe" "Eurasia" "shr" "CJS" "Shor" 53 88 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Shor"
"3566" "RU" "Russia" "Europe" "Eurasia" "ski" "LPD" "Saami (Kildin)" 67 37 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Kildin Saami"
"3567" "RU" "Russia" "Europe" "Eurasia" "skp" "SAK" "Selkup" 65 82 "Uralic" "Samoyedic" "Russia" "RU" "Eurasia" "Selkup"
"3568" "RU" "Russia" "Europe" "Eurasia" "taj" "PET" "Tajik" 38.67 70 "Indo-European" "Iranian" "Tajikistan" "TJ" "Asia" "Tajiki"
"3569" "RU" "Russia" "Europe" "Eurasia" "tbs" "TAB" "Tabassaran" 41.83 47.92 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Tabassaran"
"3570" "RU" "Russia" "Europe" "Eurasia" "tkm" "TCK" "Turkmen" 40 58 "Altaic" "Turkic" "Turkmenistan" "TM" "Asia" "Turkmen"
"3571" "RU" "Russia" "Europe" "Eurasia" "tmu" "TTT" "Tat (Muslim)" 41.25 48.75 "Indo-European" "Iranian" "Azerbaijan" "AZ" "Asia" "Muslim Tat"
"3572" "RU" "Russia" "Europe" "Eurasia" "tnd" "TIN" "Tindi" 42.37 46.25 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Tindi"
"3573" "RU" "Russia" "Europe" "Eurasia" "tof" "KIM" "Tofa" 53.75 98 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Karagas"
"3574" "RU" "Russia" "Europe" "Eurasia" "tsa" "TKR" "Tsakhur" 41.67 47.17 "Nakh-Daghestanian" "Lezgic" "Russia" "RU" "Eurasia" "Tsakhur"
"3575" "RU" "Russia" "Europe" "Eurasia" "tsz" "DDO" "Tsez" 42.25 45.75 "Nakh-Daghestanian" "Avar-Andic-Tsezic" "Russia" "RU" "Eurasia" "Dido"
"3576" "RU" "Russia" "Europe" "Eurasia" "tur" "TRK" "Turkish" 39 35 "Altaic" "Turkic" "Turkey" "TR" "Eurasia" "Turkish"
"3577" "RU" "Russia" "Europe" "Eurasia" "tuv" "TUN" "Tuvan" 52 95 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Tuvin"
"3578" "RU" "Russia" "Europe" "Eurasia" "tvo" "TTR" "Tatar" 56 49.5 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Tatar"
"3579" "RU" "Russia" "Europe" "Eurasia" "udh" "UDE" "Udihe" 47.67 136.25 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Udihe"
"3580" "RU" "Russia" "Europe" "Eurasia" "udi" "UDI" "Udi" 41 48 "Nakh-Daghestanian" "Lezgic" "Azerbaijan" "AZ" "Asia" "Udi"
"3581" "RU" "Russia" "Europe" "Eurasia" "udm" "UDM" "Udmurt" 57.5 52.5 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Udmurt"
"3582" "RU" "Russia" "Europe" "Eurasia" "ukr" "UKR" "Ukrainian" 49 33 "Indo-European" "Slavic" "Ukraine" "UA" "Asia" "Ukrainian"
"3583" "RU" "Russia" "Europe" "Eurasia" "ulc" "ULC" "Ulcha" 52.25 140.33 "Altaic" "Tungusic" "Russia" "RU" "Eurasia" "Ulch"
"3584" "RU" "Russia" "Europe" "Eurasia" "uzb" "UZS/ UZB" "Uzbek" 39 66 "Altaic" "Turkic" "Uzbekistan" "UZ" "Asia" "Northern Uzbek"
"3585" "RU" "Russia" "Europe" "Eurasia" "vep" "VEP" "Veps" 60 35 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Veps"
"3586" "RU" "Russia" "Europe" "Eurasia" "vot" "VOD" "Votic" 59.5 30 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Vod"
"3587" "RU" "Russia" "Europe" "Eurasia" "ydd" "YDD/ YIH" "Yiddish" 52 23 "Indo-European" "Germanic" "Ukraine" "UA" "Asia" "Eastern Yiddish"
"3588" "RU" "Russia" "Europe" "Eurasia" "yko" "YUX" "Yukaghir (Kolyma)" 65.75 150.83 "Yukaghir" "Yukaghir" "Russia" "RU" "Eurasia" "Southern Yukaghir"
"3589" "RU" "Russia" "Europe" "Eurasia" "ykt" "UKT" "Yakut" 62 130 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Yakut"
"3590" "RU" "Russia" "Europe" "Eurasia" "yna" "YNK" "Yupik (Naukan)" 66 -172 "Eskimo-Aleut" "Eskimo-Aleut" "Russia" "RU" "Eurasia" "Naukan Yupik"
"3591" "RU" "Russia" "Europe" "Eurasia" "ysi" "YSR" "Yupik (Sirenik)" 64.5 -174 "Eskimo-Aleut" "Eskimo-Aleut" "Russia" "RU" "Eurasia" "Sirenik Yupik"
"3592" "RU" "Russia" "Europe" "Eurasia" "ytu" "YKG" "Yukaghir (Tundra)" 69 155 "Yukaghir" "Yukaghir" "Russia" "RU" "Eurasia" "Northern Yukaghir"
"3593" "RU" "Russia" "Europe" "Eurasia" "yug" "YUU" "Yugh" 61 90 "Yeniseian" "Yeniseian" "Russia" "RU" "Eurasia" "Yugh"
"3594" "RU" "Russia" "Europe" "Eurasia" "yus" "ESS/..." "Yupik (Siberian)" 65 -173 "Eskimo-Aleut" "Eskimo-Aleut" "USA" "US" "North America" "Central Siberian Yupik"
"3595" "RW" "Rwanda" "Africa" "Africa" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"3596" "RW" "Rwanda" "Africa" "Africa" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"3597" "RW" "Rwanda" "Africa" "Africa" "kin" "RUA" "Kinyarwanda" -2 30 "Niger-Congo" "Bantoid" "Rwanda" "RW" "Africa" "Rwanda"
"3598" "RW" "Rwanda" "Africa" "Africa" "rnd" "RUD" "Rundi" -3.5 30 "Niger-Congo" "Bantoid" "Burundi" "BI" "Africa" "Rundi"
"3599" "RW" "Rwanda" "Africa" "Africa" "swa" "SWA" "Swahili" -6.5 39 "Niger-Congo" "Bantoid" "Tanzania" "TZ" "Africa" "Swahili"
"3600" "SA" "Saudi Arabia" "Asia" "Asia" "aeg" "ARZ" "Arabic (Egyptian)" 30 31 "Afro-Asiatic" "Semitic" "Egypt" "EG" "Africa" "Egyptian Spoken Arabic"
"3601" "SA" "Saudi Arabia" "Asia" "Asia" "ams" "ABV" "Arabic (Modern Standard)" 25 42 "Afro-Asiatic" "Semitic" "Yemen" "YE" "Asia" "Standard Arabic"
"3602" "SA" "Saudi Arabia" "Asia" "Asia" "arg" "AFB" "Arabic (Gulf)" 26 49 "Afro-Asiatic" "Semitic" "Saudi Arabia" "SA" "Asia" "Gulf Spoken Arabic"
"3603" "SA" "Saudi Arabia" "Asia" "Asia" "arh" "ACW" "Arabic (Hijazi)" 26 38 "Afro-Asiatic" "Semitic" "Saudi Arabia" "SA" "Asia" "Hijazi Spoken Arabic"
"3604" "SA" "Saudi Arabia" "Asia" "Asia" "ben" "BNG" "Bengali" 24 90 "Indo-European" "Indic" "India" "IN" "Asia" "Bengali"
"3605" "SA" "Saudi Arabia" "Asia" "Asia" "chw" "CJA" "Cham (Western)" 12 105.5 "Austronesian" "Sundic" "Cambodia" "KH" "Asia" "Western Cham"
"3606" "SA" "Saudi Arabia" "Asia" "Asia" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"3607" "SA" "Saudi Arabia" "Asia" "Asia" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"3608" "SA" "Saudi Arabia" "Asia" "Asia" "ind" "INZ" "Indonesian" 0 106 "Austronesian" "Sundic" "Indonesia" "ID" "Asia" "Indonesian"
"3609" "SA" "Saudi Arabia" "Asia" "Asia" "ita" "ITN" "Italian" 43 12 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "Italian"
"3610" "SA" "Saudi Arabia" "Asia" "Asia" "kab" "KAB" "Kabardian" 43.5 43.5 "Northwest Caucasian" "Northwest Caucasian" "Russia" "RU" "Eurasia" "Kabardian"
"3611" "SA" "Saudi Arabia" "Asia" "Asia" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"3612" "SA" "Saudi Arabia" "Asia" "Asia" "prs" "PES" "Persian" 32 54 "Indo-European" "Iranian" "Iran" "IR" "Asia" "Western Farsi"
"3613" "SA" "Saudi Arabia" "Asia" "Asia" "som" "SOM" "Somali" 3 45 "Afro-Asiatic" "Eastern Cushitic" "Somalia" "SO" "Africa" "Somali"
"3614" "SA" "Saudi Arabia" "Asia" "Asia" "tag" "TGL" "Tagalog" 15 121 "Austronesian" "Meso-Philippine" "Philippines" "PH" "Asia" "Tagalog"
"3615" "SA" "Saudi Arabia" "Asia" "Asia" "urd" "URD" "Urdu" 25 67 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Urdu"
"3616" "SA" "Saudi Arabia" "Asia" "Asia" "uyg" "UIG" "Uyghur" 40 80 "Altaic" "Turkic" "China" "CN" "Asia" "Uyghur"
"3617" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "aro" "AIA" "Arosi" -10.25 161.33 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Arosi"
"3618" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "arx" "ALU" "Areare" -9.25 161.17 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Areare"
"3619" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "ayw" "NFL" "Ayiwo" -10.33 166.25 "Reef Islands - Santa Cruz" "Reef Islands - Santa Cruz" "Solomon Islands" "SB" "Australia and Oceania" "Ayiwo"
"3620" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "bil" "BLB" "Bilua" -7.75 156.67 "Solomons East Papuan" "Solomons East Papuan" "Solomon Islands" "SB" "Australia and Oceania" "Bilua"
"3621" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "bum" "TKW" "Buma" -11.63 166.83 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Teanu"
"3622" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "ckh" "MRN" "Cheke Holo" -8.33 159.67 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Cheke Holo"
"3623" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"3624" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "gel" "NLG" "Gela" -9.08 160.25 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Gela"
"3625" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "hoa" "HOA" "Hoava" -8.08 157.5 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Hoava"
"3626" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "kkt" "KKK" "Kokota" -8 159.13 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Kokota"
"3627" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "krb" "GLB" "Kiribati" 1.33 173 "Austronesian" "Oceanic" "Kiribati" "KI" "Australia and Oceania" "Kiribati"
"3628" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "kwa" "KWD" "Kwaio" -8.95 161 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Kwaio"
"3629" "SB" "Solomon Islands" "Pacific" "Australia and Oceania" "lau" "LLU" "Lau" -9.58 161.5 "Austronesian" "Oceanic" "Solomon Islands" "SB" "Australia and Oceania" "Lau"
